classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,1.44,1.78,0.34,200.5326952,8.841687201,213.8662634,198.230254,-39.71931132,14.12694097,-28.38202405,1.215980359,1.42,0.14,-0.18375778,0.000185505,0.351122449,0.106931907,676.0785984,204.7352328,126.2049087,62.31328806,8.825122159,-15.36885006,-14.31434239,-20.9743858,-31.79502518,-16.78154735,-24.48756348,-29.4821068,-20.49271954,12.38541604,8.972772606,8.17319609,4.420960862,6.904917818,6.452393853,2.549191428,2.530017913,2.327234323,1.889806155,2.417993776,1.645394753,1.924795447,90.21248971
NFP,1.92,2.42,0.5,197.5678603,6.897151613,206.4456959,195.021651,-17.04636174,5.302818178,-52.31612335,0.965347575,0.14,0,0.377334982,0.005226759,0.508900227,0.18496432,809.7853095,175.0493174,108.3347627,122.0898592,6.58861667,-7.433365108,-52.14085641,-50.37469451,-45.32200339,-9.710783105,-0.615625642,-25.5273751,-11.24173129,5.280773046,11.77671361,4.915358679,5.309762435,4.75415906,3.847276277,4.310574444,2.200829851,1.496193136,2.117191725,1.745280503,1.595325229,1.297931462,61.44747039
NFP,2.02,2.52,0.5,194.068466,7.02520767,203.8509029,190.3357059,-20.96509266,4.879644312,-51.24713549,0.868959062,0,0,0.407805841,0.005669032,0.508900227,0.193682051,795.7214304,167.3407557,116.5803083,141.0143283,23.14216768,-6.751389401,-69.23901794,-52.04662158,-40.12598,-17.26216732,-7.509388667,-27.78474769,-6.831959012,3.99238334,11.24187889,4.873364305,3.489847523,5.401571065,3.793225831,5.090290866,2.194417652,1.592806844,1.855347708,1.494633199,1.510474255,1.262568102,38.79613323
NFP,2.12,2.62,0.5,190.782374,7.936583821,200.2234372,186.9423898,-33.53798318,3.196413863,-34.42682375,0.56900571,0,0,0.140234273,0.009408318,0.508900227,0.191767504,796.859852,167.0563356,113.2871096,143.0388927,33.40809117,-7.256196656,-83.97663063,-53.69652619,-32.43458176,-16.20308309,-6.827792422,-27.90113596,-7.281818802,3.530870683,10.76758827,4.748004514,2.563521047,5.523917558,3.605209739,4.752964515,2.206218559,1.768015862,1.777509574,1.398846729,1.405776854,1.27383779,34.17349217
NFP,2.22,2.72,0.5,190.345148,7.649003541,199.6395274,185.2544676,-22.41066985,13.14480119,-21.3881746,1.029426178,0,0,-0.344158394,0.006453453,0.508900227,0.192976786,776.1462059,210.1836919,121.7570602,120.3065303,56.01755362,-21.4840789,-99.26224676,-63.16186334,-32.72858452,-11.41600399,-4.95168968,-22.99212917,-9.672838298,6.993140895,4.827945059,3.431793622,3.166410186,2.834826529,1.608223742,2.87775801,1.520857417,1.97725837,1.627616179,1.355939215,1.241087361,1.246968541,34.43808288
NFP,3.22,3.72,0.5,188.3281981,26.76234868,206.8292883,101.4866148,74.16801264,573.6292676,207.1307746,4.958574108,0,0,-0.020533589,0.002354519,0.508900227,0.159591679,748.1219893,202.2869905,106.2758249,38.39208791,-21.32050245,1.519357506,-4.27487265,-3.625476268,-32.96573432,-25.86769988,-18.04679992,-21.77061121,-13.54498618,10.80070795,9.46494266,5.722132771,7.733049701,4.666959692,3.739757865,2.094463245,2.199580256,2.234326376,1.771825457,1.851173856,1.799940482,1.383160063,131.8657767
NFP,3.32,3.82,0.5,191.8208223,13.25079769,206.8292883,181.0399013,-30.31488513,73.59791389,-48.24421146,2.302992742,0,0,0.013888553,0.002119522,0.508900227,0.154516273,721.2373574,191.3396445,108.1118331,43.70885868,-8.408687409,13.8371534,-2.488591226,-5.898747771,-31.3775154,-24.96836137,-14.03994863,-18.45478422,-16.14373987,10.95062438,8.679718397,5.933010245,7.706660657,4.123560568,2.544795987,2.198943112,2.13367313,2.261532893,1.734510914,1.651916067,1.80072826,1.476922215,127.1703819
NFP,3.42,3.92,0.5,192.9998851,13.17332586,207.6439264,181.0399013,-46.37310403,61.52806461,6.711843469,1.888914503,0,0,0.083041634,0.00323132,0.508900227,0.164134688,732.3968203,209.1102073,122.6439701,55.20882278,1.862551401,9.422353395,-12.3173015,-14.77918519,-34.36462021,-23.57065504,-13.89557418,-19.70853322,-18.36485746,11.01685315,8.246279515,5.756718306,7.606440004,4.497937961,2.7759856,3.102788901,2.229653066,2.244256914,1.621708855,1.62858222,1.665452656,1.184760532,60.55604519
NFP,4.02,4.52,0.5,241.7221428,15.99538153,254.44392,203.9337649,-67.65933491,154.1588498,-123.0314813,1.653379051,0,0,-0.416107935,0.001827828,0.508900227,0.211919117,772.0864034,201.7611741,104.6772248,126.2973833,55.41343306,-41.37248696,-81.86118963,-43.07574136,-48.54165434,-36.9463178,-20.1762391,-37.86943451,-26.42758089,5.53023364,2.734466828,2.915654353,3.291315752,2.44496474,2.610235613,3.288880505,2.16960697,1.402618875,1.242690739,1.512956097,2.092571038,1.720561151,25.86674695
NFP,4.12,4.62,0.5,230.2141559,26.51763092,254.44392,191.2218701,-166.3219813,158.2336287,-154.3584002,1.878033247,0,0,-0.245131921,0.002479607,0.508900227,0.200247809,787.0519757,226.3017187,105.4158747,86.95249012,31.4458832,-28.37562598,-57.77832138,-39.20927274,-46.21847031,-32.57290006,-23.74990026,-33.95824147,-23.39723024,8.220290651,6.124006521,3.242939236,7.190497055,4.334364327,2.729156181,3.982917221,2.517168175,1.659947687,1.369882253,1.468374209,2.228585229,1.739580112,28.38044053
