classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
FP,0.47,0.97,0.5,189.2325342,5.774904596,195.1378442,187.637415,-8.918113509,4.14784456,-2.835232013,0.846955728,0.45,0,-0.014757976,3.25E-05,0.508900227,0.138623782,548.9997888,159.2104346,145.9529703,77.50455462,44.68277579,26.36893125,1.925075694,-12.47104777,-26.56346187,-11.5019745,-9.879025111,-10.59754876,-22.89165322,6.357708382,3.071348464,1.556756268,2.903960214,2.596438699,1.896118021,1.574223223,1.238554491,1.402388697,1.894597684,2.258125646,1.603478728,1.118996241,36.71990589
NFP,1.43,1.93,0.5,197.5214889,6.556632433,206.2695216,193.7516981,-1.425529522,12.99070878,-2.850834996,1.616076225,0.4,0,-0.069321864,0.00103425,0.508900227,0.16332687,703.583991,216.7669861,146.2671291,84.89372943,11.65829852,-6.402866883,-12.04104071,-8.326984989,-18.51176586,-12.11511701,-16.39449678,-17.94239178,-25.34447456,8.90603563,5.355745808,2.950584856,4.454133662,3.463920168,3.027409968,1.664940379,2.313207616,2.061575748,1.761195142,1.566823663,1.170849327,0.997619001,83.15664017
NFP,2.14,2.51,0.37,189.3015213,8.327683478,199.7592189,186.2918166,-33.54409637,8.951789843,-47.19582498,1.452541144,0.14,0.18,-0.112733037,0.000273021,0.380011338,0.11505594,672.746718,219.5621358,145.7279803,73.94744955,19.42886442,-29.43183672,-52.13131307,-44.94911463,-27.2741636,6.314234169,-2.3156712,-11.71233874,-18.16800472,10.79050092,5.215235523,3.418994058,4.609353512,3.782526167,2.072978727,1.772999322,1.750839636,2.128872778,2.171358031,2.589538532,1.801240636,1.450668746,68.02178866
NFP,3.69,4.19,0.5,184.3414965,21.6094311,196.3276583,107.4718578,-98.60901975,347.5164998,-9.249093508,2.812527146,0.53,0,-0.066535373,0.000726424,0.508900227,0.159335422,693.9397511,250.4548452,157.6433401,44.79443814,-11.27564586,-40.0870087,-47.54349191,-31.83596815,-19.97547889,5.037955627,-2.468533111,-8.227772935,-20.16777771,8.584968619,4.795697065,3.184938525,4.023472819,3.134764183,2.054182351,2.03730066,2.130799811,1.673149997,1.549974235,1.552330756,1.149372738,1.237915057,62.48978892
NFP,3.79,4.29,0.5,181.5199888,27.72888174,196.0618513,104.9262654,-131.08807,527.0369019,-18.04211045,5.081685569,0,0,-0.095622199,0.000782983,0.508900227,0.154439645,690.4002101,230.8872907,145.8875494,45.17329172,-19.30859241,-41.53560985,-39.86740423,-22.20569654,-18.52349956,0.691937601,-3.374360414,-11.87447114,-21.94013285,8.079944511,7.901871895,4.889712223,4.221475162,2.407761221,2.140004037,2.944894174,2.67164117,1.6029354,1.974547742,1.468801732,1.499357291,1.314733755,97.6998743
NFP,3.89,4.39,0.5,179.8451836,30.52592673,205.2171044,104.9262654,-90.89625954,829.6615707,304.9021318,6.476649689,0,0,-0.15216684,0.000748315,0.508900227,0.149048099,676.061082,186.9473698,116.1964522,47.89240016,-30.61575353,-40.08393258,-21.13654969,-7.718442874,-16.71068539,-3.088138347,-7.648038203,-16.74152439,-19.80754029,8.238415571,10.23123747,7.505870295,4.898765969,2.603224556,2.250490352,3.766531997,2.873015422,1.599269628,1.999196105,1.495232925,1.527299925,1.379048491,86.96476251
NFP,3.99,4.49,0.5,183.0209069,31.94705989,209.0007824,104.9262654,35.93656377,984.1169663,298.6119647,6.965383908,0,0,-0.072729419,0.000748359,0.508900227,0.145424182,660.1058809,178.2179956,119.8238157,51.28375824,-31.97902991,-36.61550993,-9.91212058,4.265218812,-13.10976633,-8.542795496,-13.95053613,-21.92937356,-22.33811207,7.023650141,9.564279058,7.697886956,4.534093359,2.671991176,2.294465862,3.651392165,3.142335478,1.98502526,1.688950114,1.616057104,1.650659462,1.501385771,91.0324334
NFP,4.68,4.88,0.2,190.2666112,10.17868673,201.803532,197.755833,-11.91302732,1.676856134,-7.834596218,0.864696627,0.14,0.19,-0.14593625,0.000161124,0.215566893,0.063752864,585.2208908,158.2821852,137.7511652,105.8102657,59.13878475,4.474925266,-29.5197338,-31.31011054,-43.09874358,-34.4507979,-34.74449309,-30.06579276,-23.65000761,10.05488213,9.613209912,7.044223208,3.892602973,3.419234401,2.954260002,2.648750479,2.506328915,2.079446158,2.026641151,1.982540027,1.929173447,1.307527158,22.97927984
NFP,5.07,5.18,0.11,183.1699642,21.06400872,213.6262212,191.2679478,285.1389628,26.27407095,238.5520767,3.421953366,0.19,0.31,-0.097615566,5.82E-06,0.126678005,0.034393513,526.6673646,140.9700283,133.1901555,59.74336364,7.422912463,-13.91624325,-20.95894703,-17.8686079,-24.49110454,-11.79594852,-15.75482829,-12.54365359,-19.97777002,18.49687108,11.33795743,7.124528638,6.144082803,6.391184512,5.232235928,3.552980061,3.438112241,2.03261196,2.701027556,3.11665393,4.608864907,4.792583998,53.93950487
NFP,7.95,8.16,0.21,189.3443956,11.25902667,202.7709612,191.5328457,-22.57062063,16.6779732,-56.10279519,2.919104248,0.76,0.13,-0.162076138,0.000109106,0.224455782,0.066439795,600.0190659,184.6416203,146.4237598,76.27610105,39.4537175,-0.125966969,-32.94079642,-34.31798221,-33.54669846,-16.6081284,-16.39135069,-16.93930267,-23.07690118,14.61726594,10.60246196,5.43423263,3.60480272,2.025293375,2.579865791,2.839890787,2.115726832,2.268657226,1.745158547,1.949198906,1.83694203,2.319696613,48.02670778
NFP,8.29,8.69,0.4,201.318067,8.831101502,213.6056076,192.9504652,-31.40472602,29.32024651,-39.14208967,1.600214815,0.13,0.11,-0.063410246,0.00057931,0.411122449,0.123082862,638.5796521,225.6595703,165.7441134,49.35389158,-21.76465497,-33.15966715,-13.18662543,2.175457392,-9.033773511,-10.904105,-25.07931057,-26.32632788,-26.60156259,9.68411774,6.944519098,3.038144921,3.949866814,4.073889871,2.95510376,1.913871383,2.895770827,2.805010867,1.821620612,1.218807109,1.178290676,1.147285385,35.84674961
NFP,9.25,9.6,0.35,183.3411038,6.294811059,192.0746101,185.0285603,5.904234964,4.439464574,-17.15614215,0.902421161,0.27,0.26,-0.074965899,2.13E-05,0.36223356,0.098128729,549.7456875,160.9366531,149.799644,81.17817069,35.46070128,-7.812686964,-35.55259738,-30.96319851,-26.84856151,-6.77443071,-9.761946549,-5.975288125,-18.22953779,8.933055004,5.51933536,2.247907675,1.642990367,1.665511481,2.444384181,3.480065875,2.338696967,1.605808799,1.470347297,1.691980007,1.415597072,1.419578729,40.39955446
NFP,9.86,10.36,0.5,192.3590089,7.557376773,203.4261407,188.344651,-7.519139413,20.81938714,-34.99239641,1.97322154,0.26,0,-0.061340852,0.000482492,0.508900227,0.143117115,599.4661032,167.9252271,128.1624135,54.40484142,4.370363319,-3.63831339,-9.108462958,-16.19854018,-17.91477187,-1.223949115,-8.736144546,-15.31484456,-30.04413868,8.299087317,8.346306782,6.05796393,3.122258137,3.435553995,2.33904435,2.034817218,2.103705732,2.235859267,2.030892799,1.913006377,1.550522297,1.262458112,75.98694346
NFP,10.69,10.89,0.2,191.3625574,10.88928011,205.7665355,195.9638705,-59.83035148,1.457472408,-56.6565033,0.965677925,0.16,0.13,-0.060589026,1.30E-05,0.215566893,0.059457823,546.4437832,165.28191,159.2316992,84.29213399,28.88723725,3.047046103,-21.79924283,-23.34484282,-26.2974779,-24.22998902,-33.95031109,-30.74984422,-31.08570471,13.05583813,8.431689429,4.968405181,4.087543972,6.088385534,5.371007178,2.492651886,2.93264593,2.488159307,1.815065369,1.648076612,1.614699141,1.530299404,29.07711732
NFP,11.02,11.35,0.33,190.6540192,7.211681802,200.03635,190.5811368,-21.90570326,7.766209413,-52.63687964,1.555384736,0.13,0.19,-0.074911485,7.04E-05,0.34223356,0.094268934,557.0708864,133.1318706,132.2413085,103.2181215,36.08144828,3.213703825,-11.20353332,-31.90446289,-35.56649294,-16.37231378,-30.39265378,-30.46837752,-22.33233907,8.213217045,8.028122584,7.425866039,3.394246437,2.891709469,2.687020872,2.958048131,2.688280444,1.48009901,2.470698189,1.591718701,1.529761869,1.267620374,54.2609719
NFP,11.54,12.04,0.5,190.453033,6.713938096,198.4867505,187.8288835,-6.360146286,7.482603154,-16.06405783,1.286257877,0.19,0,-0.054544168,0.001467991,0.508900227,0.159869022,671.2448011,241.0744657,163.7964481,45.35963097,-22.23258339,-38.23950255,-25.18897137,0.990686999,5.00477646,5.794749246,-19.45302053,-25.95818337,-27.74339439,7.648943638,4.465939817,3.804470563,4.095307613,4.065369615,3.507793596,2.829089318,2.947748205,2.885645786,1.944380365,1.584156364,1.334638369,1.083481609,69.57778125
NFP,11.74,12.24,0.5,182.079134,28.84917481,194.9228502,103.5631315,-125.2289241,522.1992379,24.87042983,3.352108031,0,0,0.189413644,0.003687063,0.508900227,0.168091847,664.9989495,247.9278136,172.4181645,35.83770585,-44.35104882,-59.82107953,-33.70418244,8.690442874,18.55805442,18.75523779,-10.84485019,-26.15420139,-34.66997637,5.437167554,4.471459758,3.705981448,2.950888417,3.638190261,4.335437181,3.266810479,2.144654027,1.979407953,2.011203874,1.924768448,1.336881476,1.284227542,40.38746457
FP,14.54,15.04,0.5,186.1058198,9.616848889,198.5676029,177.2800987,-46.80138197,3.237181938,-52.6651929,0.899984997,1.05,0,-0.046521206,0.000130197,0.508900227,0.140385647,579.0354055,180.1440251,151.9890025,79.52134314,34.59508366,-1.558055497,-29.41290026,-23.69340064,-12.27551546,11.98715522,3.30540159,-11.19202446,-26.06928967,3.967722868,2.023723086,1.502412348,1.821354175,1.766194394,1.725511858,1.684400852,1.379199958,1.122326647,1.390145583,1.642244636,1.451280747,1.229019118,31.02021345
FP,14.64,15.14,0.5,180.601074,7.271850766,189.6339144,174.7909984,-41.68501317,2.610774399,-35.29790855,0.782552409,0,0,0.016604481,6.28E-05,0.508900227,0.138908993,558.944476,171.2787921,150.8984077,82.75418267,39.8809415,8.207836085,-19.94688784,-17.73056417,-12.19046487,9.839459459,2.498941425,-7.019894457,-20.99905064,4.053222771,2.035667467,1.405122041,2.142763687,2.336459781,2.516678442,2.448036042,1.72450356,0.955880162,1.589899509,1.714675229,1.046714846,1.027385473,24.58882161
FP,14.74,15.24,0.5,176.8700325,6.890957572,188.0202927,172.4263598,-37.44543541,1.903234052,-33.74491686,0.958127638,0,0,0.008604497,4.58E-05,0.508900227,0.138055608,539.6522543,158.4958707,148.6180461,86.66758494,45.66339635,18.75896408,-7.755802105,-10.39610259,-10.84284438,6.066463438,-1.21794205,-6.481676938,-19.94522481,5.4415307,3.245878567,1.547868853,2.372471205,2.531513147,2.531314915,2.725468655,1.948642637,1.089001789,1.56615815,1.833005297,0.998702508,1.00266351,31.74114454
NFP,15.47,15.86,0.39,187.9241679,10.42839445,202.2767711,181.3748846,-45.13710706,19.28589221,-60.81233619,3.022112393,0.17,0.16,-0.043966134,0.000420262,0.400011338,0.112984649,639.1170034,135.3274789,106.6927834,90.32387767,-5.521216538,-10.07443065,-0.059132012,-14.06427268,-25.64893079,-4.341263266,-10.42477879,-19.38741151,-23.82426608,13.84151272,10.12725723,8.946113385,5.23574489,3.804003752,2.581339556,3.071083144,1.890686101,1.879476014,2.174608001,2.252226015,1.638427021,1.704034063,101.6983391
FP,17,17.5,0.5,176.980417,6.494796809,185.1439078,172.7506703,-18.14895323,7.102244342,-18.68872712,1.510440337,0.35,0,-0.067751465,7.14E-05,0.508900227,0.135902254,572.5937302,125.3549919,91.31059299,71.14223982,35.65514794,9.521866711,-5.57198688,-14.63747072,-18.63991583,-0.653420156,-5.60740715,-1.954305755,-14.70317717,8.511225867,4.973650767,4.833273308,2.413903206,1.659458415,2.357848166,3.343247977,2.798344974,1.923673256,1.83905964,1.392835911,1.530791823,1.388777569,51.03611691
FP,17.1,17.6,0.5,176.8123669,7.276131348,184.1812055,172.7506703,-15.44850649,7.041883053,-13.93447379,1.497175298,0,0,-0.005957503,1.16E-05,0.508900227,0.133092982,558.649098,111.1240259,76.41546014,60.2090177,28.02163936,8.186376497,2.141484902,-5.269514104,-11.12610604,5.759612303,-0.639637873,0.338397172,-13.6421842,8.106374883,4.767388551,4.201510108,2.308876827,2.228333376,2.58356481,2.723024848,2.268823329,1.673263079,1.540622594,1.393311619,1.323859738,1.366687792,53.99238216
NFP,17.2,17.7,0.5,178.176471,7.874170624,188.6374431,173.1642054,18.01576885,13.68020652,-21.36518909,1.471718342,0,0,0.006910105,1.65E-05,0.508900227,0.132889725,553.4910368,98.88016664,64.2482702,53.76459445,20.82382629,8.600546763,11.06602876,2.472553361,-5.576944667,10.00344892,0.115707021,-1.929067688,-17.27543241,8.495214655,4.609395285,4.135613615,2.607674958,3.105014998,2.622734559,2.006022887,1.433666632,1.245764366,1.378627499,1.410621365,1.211432762,1.240912076,60.72954609
NFP,17.85,18.06,0.21,171.7314441,9.770709804,183.9889863,175.4371895,21.06789944,8.444779476,-53.37261849,1.999396542,0.11,1.64,-0.029901102,1.29E-05,0.224455782,0.060375593,580.9190995,148.5431435,119.4331737,75.53017763,24.11190228,1.99537577,-9.168331538,-4.199623824,-7.674700488,1.399055948,-8.088936679,-6.230967314,-19.9432917,19.83512433,7.82582769,10.85914869,3.409307759,3.980259587,5.294961051,3.62130567,2.181784356,2.58788763,2.622058041,2.543410634,1.454210893,1.775907498,62.68572857
NFP,19.91,20.41,0.5,187.1839948,5.717851479,192.3824688,184.4627634,-13.14652669,2.964621529,-19.78116914,0.560557475,0.16,0,-0.108502466,0.000158629,0.508900227,0.142559406,585.159218,195.0028078,171.9301208,74.39228549,4.088239078,-26.00074973,-31.39678729,-14.38644374,-10.85726713,5.109523252,-2.768328382,-3.846836495,-14.40316806,3.724715203,2.911344499,2.337111233,2.553881322,2.744815181,2.192703501,1.174393516,1.338871575,1.747078105,1.60150864,1.893938409,1.588696461,1.143183006,24.47329258
FP,20.01,20.51,0.5,183.9169664,5.836691426,191.4488821,178.6894717,-25.79489916,6.305394883,-33.86665115,0.703148243,0,0,-0.06280144,1.28E-05,0.508900227,0.137796543,567.4743396,181.7592473,155.4796386,63.12543447,3.539348896,-23.46131221,-31.83140434,-12.50836181,-6.026092262,9.574223079,2.947160116,1.50962097,-14.73614691,4.931848897,4.143269211,2.926174711,1.032356127,2.481222173,2.432572336,1.17246181,1.218061415,1.327180076,1.144353711,1.276967387,1.081109616,1.180311188,29.50467024
FP,20.11,20.61,0.5,181.5557398,6.722132559,191.3284646,175.4870343,-41.09497242,2.060892683,-41.37836426,0.797841402,0,0,-0.046528502,1.49E-05,0.508900227,0.135647602,538.5291274,158.2572825,143.4077429,65.07260489,15.6586064,-9.184694309,-22.76799632,-10.30192918,-6.608654242,7.076088707,3.093527605,2.222110135,-13.85137028,5.130896573,4.413881876,2.85817956,1.088293573,2.635287759,2.908262848,1.931587249,1.405271896,1.334069339,1.112518298,1.199439586,1.154838321,1.243515241,28.6001709
NFP,21.91,22.41,0.5,189.0730748,8.026210067,199.6385312,190.0406305,-1.611195934,7.970558387,-44.65781221,1.332107825,0,0,-0.002637714,4.84E-05,0.508900227,0.134440205,550.0068065,140.6305647,104.019417,21.86113496,-27.78239644,-38.41971937,-25.92638036,-3.38959765,4.688097071,11.44374604,-2.583766038,-2.827685574,-15.89047024,8.673537375,6.86959896,4.190788077,2.151714261,1.600854563,1.949616735,1.825368342,2.058974372,1.702155405,1.370372501,1.490794068,1.49673146,1.84977531,64.11288493
NFP,22.01,22.51,0.5,188.2673081,8.43887541,199.6385312,184.6423478,-15.3801777,10.37613396,-50.58226351,1.526600565,0,0,0.014103125,5.48E-05,0.508900227,0.135451286,576.2910846,153.112622,104.2120077,22.79745323,-26.73682853,-35.33737801,-23.82463478,-3.898143209,-0.459503927,6.715651155,-4.593317058,-2.695100501,-11.47323781,9.629919369,7.129119831,4.313298168,2.760634381,2.099636313,1.895666127,1.768356362,2.205070127,1.962399736,1.503111704,1.597833672,1.463826337,1.458951758,56.70236254
NFP,22.11,22.61,0.5,188.320701,7.187143179,196.1780429,184.6423478,-1.187743882,8.16097759,-11.43888709,1.570242486,0,0,0.029017708,5.41E-05,0.508900227,0.13711977,607.7298382,178.0762187,115.0511871,23.33992184,-29.7819646,-36.97899273,-26.25639152,-8.267718651,-2.18991716,5.971578957,-6.898186175,-4.241778441,-12.19271798,8.65338512,7.036528273,4.272036845,2.920752593,2.480995977,1.96854247,1.770567482,2.008226308,1.811193646,1.22306963,1.515966402,1.5601387,1.420084552,72.51218454
NFP,22.51,23.01,0.5,190.8623338,5.750075992,198.5558914,189.0729245,-6.159735915,7.036174504,-13.57011062,1.125383864,0,0,-0.011366768,0.000111831,0.508900227,0.140045633,571.3456544,171.0137215,144.0292143,67.49779156,16.43824984,-11.23764939,-24.68600999,-22.58855875,-22.27128439,-11.48843275,-21.23736965,-16.40672136,-23.18705558,8.314073666,6.543795125,4.517672891,4.392506152,4.344372898,3.022805783,2.236143889,2.321950436,2.127426317,1.820340169,1.745360542,1.4773731,1.169794828,38.50587511
