classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,1.54,1.68,0.14,86.43494626,9.197656681,97.01469519,90.12644878,-64.29874541,5.841027097,-2.840922777,1.83233425,1.52,0.25,-0.006342459,1.16E-05,0.155566893,0.041849015,568.1107994,160.9509057,122.6510953,63.47930579,43.46728986,33.80885301,15.94718826,12.74704559,-5.431558205,-3.033407255,-7.126235459,-10.5152396,-19.43218144,13.11772553,8.094187376,8.01510762,6.078437135,1.818794115,2.474970081,2.781878997,3.563526624,2.403854759,2.502995972,2.249594478,2.274989769,2.003152347,35.89447222
NFP,1.93,2.29,0.36,86.72808953,3.555324597,90.38864679,85.34927547,-4.653792895,1.8736608,-2.776624289,0.70157043,0.25,0.15,-0.24916008,0.000963073,0.371122449,0.112695859,647.9232994,195.5396166,132.190396,76.89725768,53.74123333,29.99787742,-8.017603824,-22.2236099,-13.68705926,0.996015984,-11.17376252,-5.668833707,-9.459105274,11.53254497,7.426287937,4.164613791,3.679204422,3.712283617,2.564633279,3.902616816,2.677061309,1.553891203,1.535161239,2.068927841,2.573034414,2.314975009,51.47101279
NFP,2.44,2.7,0.26,83.53138829,4.376889461,89.63840559,82.38021136,-21.01829791,2.59673424,-14.1352997,1.107070338,0.15,1.29,0.022931055,9.88E-05,0.273344671,0.077620445,646.1312314,210.7453454,160.3206033,74.85157686,-3.929416195,-37.49902387,-37.92431306,-13.77981926,1.382579806,16.58829016,10.5242891,0.722500022,-19.05621913,9.393141134,5.12184361,3.102236423,2.426062328,3.219011857,3.562911734,3.773831302,3.281346415,2.031358266,2.592810534,2.284096526,2.016592154,2.149467266,52.56221457
NFP,3.99,4.22,0.23,90.09416114,6.428931046,98.95688705,87.6529981,-73.35242251,1.048203684,-65.68336919,0.886685227,1.29,0.12,-0.140346605,0.000220727,0.244455782,0.07377063,721.7040598,246.3602486,149.8593278,41.85578378,-19.30073145,-40.57502064,-40.39872648,-12.06587934,16.13005588,22.78383693,6.109490069,9.578769618,4.407838074,10.48068123,5.814707349,4.560571867,4.821382241,3.258673917,3.353892502,4.067299034,3.315463425,4.148474965,3.958000223,1.799126374,2.073493306,2.371223749,54.69528173
NFP,4.34,4.5,0.16,81.61527038,6.346125979,89.48285124,84.91083678,-47.87752255,1.106598482,-57.73688816,1.087613555,0.12,0.14,-0.051101092,4.13E-06,0.175566893,0.047163544,606.4359427,161.2827798,126.8992862,78.25527722,13.86332451,-5.735628919,-18.552341,-7.562243684,7.660469696,14.24097797,8.757105321,-0.126214352,-16.93570406,7.186266828,12.3953451,9.487522419,4.334729125,2.675440025,3.71641886,2.488741706,2.909792211,2.436376387,3.340200504,3.211175166,3.728704611,2.532619456,33.49863206
NFP,4.64,5.05,0.41,86.29505848,2.966810889,90.34202586,83.94702206,-12.41362177,1.318422634,-13.61058559,0.767305973,0.14,0.11,-0.02600049,0.000131918,0.420011338,0.121329777,643.3992896,215.5994219,154.5660593,77.86067252,36.01754807,-0.055348104,-25.71208096,-8.373727086,9.112534501,8.428257831,-15.33252502,-15.12386222,-12.88794392,7.515434635,4.13365775,2.710839902,1.834767931,3.306018148,2.925095169,2.550771387,2.754147,3.397889775,2.64384532,1.536605148,1.287676862,1.632249547,67.39442115
NFP,5.16,5.61,0.45,84.81249632,3.414869712,90.16657626,83.61873844,-12.65286857,1.742284558,-33.14843192,1.16972539,0.11,0.23,-0.066288306,6.12E-05,0.460011338,0.125811108,617.9220563,158.0703172,118.6211585,76.65075528,33.78338549,20.94089661,-6.505873881,-10.06512063,-6.579730728,-8.227361837,-18.01229321,-6.44243013,-11.24705991,7.983988606,6.834735358,5.877612976,2.530432406,2.225604284,2.209624293,2.11602787,2.415017139,3.023106016,1.746820001,1.645717524,1.557756304,1.521832225,69.56749778
NFP,5.84,6.24,0.4,83.81571696,7.639217692,85.89236798,79.20643626,7.915084591,3.42529314,8.928393631,1.370750747,0.23,0.35,-0.027683003,2.79E-05,0.411122449,0.111407206,630.8593407,188.6596445,114.6935019,52.88860296,41.33907732,23.42090117,-15.13818868,-41.06196095,-41.79413682,-14.25692813,-2.542038851,0.41042052,-4.175098011,7.267812119,3.614909431,2.366848601,1.62814468,1.327453979,1.92144583,1.732463162,2.580654277,2.344777746,1.664090401,1.610209993,1.777235456,1.98892076,28.11625875
NFP,6.59,6.76,0.17,75.94798851,6.158626365,83.39098445,76.60382551,-25.16304939,5.257935807,-107.2006852,1.087827736,0.35,0.8,0.019884402,1.42E-05,0.184455782,0.049837135,622.1551433,193.729083,128.7041198,27.60757593,-17.18493976,-32.96773057,-34.98069356,-17.0591521,-2.764468564,12.52059265,3.466210138,-0.004420047,0.43775476,11.58690379,7.055187971,4.052303526,5.795723317,5.482648977,3.353160807,2.884317719,3.143096696,2.766701265,2.77042056,2.964820092,2.307161047,3.189350721,59.19561937
NFP,7.56,7.71,0.15,70.24198913,7.923338779,79.03919101,76.91884093,-27.21224882,0.39590931,-64.21073953,0.679665635,0.8,0.15,0.00182261,7.19E-07,0.166133787,0.043497539,502.7020031,130.6324471,141.1918764,75.69376521,33.41343382,11.91376074,-1.37404011,-1.313311442,-7.405445652,-0.726768879,-18.48556119,-20.20133733,-22.37965941,5.585174493,4.521983898,3.506808679,2.517295866,2.225874769,2.506557355,1.782822637,2.244676845,2.626604333,2.165220096,2.23657225,1.878511872,2.038132242,37.74703016
NFP,7.86,8.36,0.5,85.23643738,4.022753203,90.80837509,81.73683044,-14.8017038,3.150550654,-17.34717229,0.863394923,0.15,0,-0.035683573,0.000616906,0.508900227,0.149179886,635.1310356,213.250554,163.6667919,75.66921821,16.4127419,-15.04209472,-37.04770124,-25.34405889,-9.599386518,5.079449614,-0.480116419,3.566756844,-3.806660628,7.394147436,4.431952109,2.597444965,2.669963073,3.191865513,4.833709861,3.887095736,2.425452901,1.744332473,2.25871244,2.071772575,1.589042061,1.626304729,48.59219878
NFP,7.96,8.46,0.5,83.50730323,3.564435373,88.60415522,81.54898352,-10.34249083,2.570465981,-0.379394274,0.656269996,0,0,-0.118489104,0.000294037,0.508900227,0.149827742,654.2068891,222.8575142,158.798424,67.79122447,13.95288402,-17.88552612,-42.77460902,-33.6969031,-15.26217912,4.503189477,-1.054313654,2.248716924,-2.459209349,5.209103649,3.181767186,2.922003293,2.174489173,2.922120735,4.48365363,3.137102186,1.745281641,1.956033935,2.304068656,2.1541457,1.855695708,1.37868243,42.48853279
FP,9.62,10.12,0.5,85.10699701,2.292344254,88.52650536,84.26817079,10.25239675,0.209633431,9.877667957,0.300950342,1.08,0,0.054692288,2.03E-05,0.508900227,0.14765657,667.7126822,246.0198211,168.2182079,57.49857772,11.35436411,-8.95795419,-28.56063105,-22.74951414,-18.59883144,-10.79564968,-11.59818702,9.466814927,14.63014665,2.760273487,1.885123896,1.47449883,1.248405762,1.509180209,1.438452694,1.561281252,1.074260604,1.108166624,1.180382612,1.13039845,1.065091699,1.22666938,23.00091472
FP,9.72,10.22,0.5,85.95487262,2.180455689,88.85734204,85.43421689,7.833551855,0.29491992,5.323273946,0.256593293,0,0,0.047110895,2.47E-05,0.508900227,0.150164506,675.3692125,251.5210304,170.9998056,56.9175614,10.65351488,-5.446331922,-24.76581946,-23.96024166,-20.58801519,-10.90033885,-10.80028146,7.399132772,12.70123585,2.473896434,1.509686937,1.044934123,1.143625126,1.368802988,1.581722332,1.300141934,1.067362416,1.233896257,1.121932824,1.162017765,0.935032117,1.117485537,19.45679766
FP,9.82,10.32,0.5,86.62480777,1.99966667,89.26996416,86.24766625,5.418981384,0.26313439,8.601578208,0.274645287,0,0,0.038032396,4.09E-05,0.508900227,0.151394263,670.9592644,249.4064557,171.8407891,61.86451532,17.87504239,0.369154361,-22.79513028,-26.55050172,-23.0068267,-11.82370664,-13.18989852,5.339281364,12.8835238,2.638276222,1.552202765,1.066965835,1.331315542,1.393634823,1.431693452,1.115352409,1.067862899,1.254469346,1.122725521,1.208094829,1.038403832,1.091920308,25.04728492
