classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
FP,1.59,1.79,0.2,113.2952365,6.566834987,120.0098358,115.8353285,-29.76119618,0.325928715,-33.40285205,0.558391974,1.32,0.23,-0.013812092,6.43E-07,0.215566893,0.056978867,726.9039237,177.5062223,49.53275032,19.0305994,26.35908024,31.30468648,4.977650114,-8.672901882,-39.63559331,-9.806777419,29.09206743,30.37484087,7.064171263,11.74266761,4.34049083,3.772589647,3.433459486,2.818677149,1.747891441,2.510454156,2.386209369,1.768755477,1.889925973,2.318255491,2.465817526,2.320823292,32.87874212
NFP,3.03,3.52,0.49,117.5502246,4.680426828,124.5670506,113.8167384,-14.45618339,8.109043966,2.800474341,0.807094969,0.16,0.27,-0.044781126,0.000656958,0.497789116,0.146832884,861.6655364,208.5629086,77.09050754,23.99414759,-24.29587256,5.782813336,-4.535902241,-0.672659715,-29.2169764,-19.30754941,5.286839104,13.05630632,-10.98052006,18.61859371,9.422100096,4.216529118,3.828279528,3.549135788,4.058029705,1.902752462,1.343562483,2.498275594,2.533869729,2.328029642,2.483404327,1.302382726,57.83489229
FP,3.79,4.14,0.35,99.97612541,5.497349817,105.1107776,99.65198124,-17.32126631,0.971331379,-18.50471734,0.526371559,0.27,0.19,-0.061352577,0.000138873,0.36223356,0.106619735,829.576754,239.8375467,46.55119526,26.42817056,53.63112141,18.53479284,-9.672245984,-17.0245619,-68.88597642,-55.3771775,17.56205306,34.29523556,-7.129665255,11.2159848,4.246737919,4.203421609,2.767787148,1.649851432,1.658451602,1.879172609,1.433281487,1.485492675,1.862420471,1.939863451,1.8733362,1.51385415,21.01899834
NFP,4.33,4.83,0.5,114.1834239,9.013424162,127.6203934,104.7790383,-14.95292623,45.33255149,-25.37114938,1.069190284,0.19,0,-0.253667886,0.000694478,0.508900227,0.159904644,813.3732055,269.4104876,88.80703583,9.912508346,0.00112949,-20.60633072,-17.75377914,2.141887236,-34.20790439,-33.5504324,1.169823691,13.70956334,-2.519971109,9.387304648,3.526153272,3.862171068,3.302718186,2.441372649,2.685463551,2.18881937,1.421204482,2.170004463,2.172288357,2.376618953,3.273519138,1.780395707,50.74590667
NFP,6.79,6.91,0.12,96.84144279,8.821063461,105.9237677,104.8152476,-3.574956876,0.249851015,21.56788075,0.43294499,0.25,0.21,-0.162295317,3.01E-05,0.136950113,0.040361063,771.8326039,194.6593025,24.02497693,48.48839623,72.73709846,26.0891526,-48.78433007,-42.39479737,-70.01934037,-59.89568046,-6.5136233,25.24900614,-1.062520374,31.40053567,9.753075647,10.36171356,2.530504562,5.441045195,3.1933584,3.674003131,3.79772866,3.83654369,4.496013886,3.157567701,5.191017382,1.992891309,38.95050864
NFP,7.12,7.62,0.5,105.3062999,4.303662172,110.3293207,101.3026195,-23.7257659,2.041347704,-23.4607325,0.468291458,0.21,0,0.020219858,0.000140617,0.508900227,0.149388375,804.7993474,235.0528556,54.9163541,29.29391007,63.22081268,18.88347275,-31.46463625,-22.64769269,-53.04895757,-62.73131355,0.240102967,41.26906214,11.37836454,7.621785495,2.904634273,3.014204308,2.352206462,1.438508649,1.13872044,1.603153912,1.394963072,1.551214021,1.343637567,1.530233578,1.505807934,0.937926367,39.23202348
FP,7.22,7.72,0.5,102.932273,4.835806864,110.0535542,98.18243538,-30.18465499,1.26748919,-28.88672584,0.630638093,0,0,0.033007755,0.000137554,0.508900227,0.150547478,807.8915338,236.1106354,55.03886177,30.22604671,63.405958,23.20571529,-31.2424377,-23.17533301,-51.20647472,-66.99472817,-3.221219188,41.45385404,8.514007559,7.619041463,2.900059792,3.100622836,2.436363602,1.578667596,1.3303876,1.550991252,1.421918624,1.459954259,1.435461836,1.391166424,1.49920984,1.089258511,31.76067268
FP,7.32,7.82,0.5,99.98866069,5.272018287,107.6400086,92.85916454,-29.92150901,2.628559824,-27.02427532,1.200797353,0,0,0.010916391,0.000201635,0.508900227,0.148479277,799.3683186,229.0893964,53.07031202,31.07234402,64.06233929,27.06241127,-30.638081,-25.18637958,-48.59134194,-66.43823239,-6.053977579,40.42573889,7.371726635,7.673460285,2.921924719,3.393568047,2.372138467,1.645592197,1.499096121,1.576763321,1.407922812,1.359446699,1.55522617,1.375448724,1.554290325,1.08133699,29.31332237
FP,7.42,7.92,0.5,98.67011846,4.205065267,103.2009816,92.85916454,-8.9140868,7.906401764,0.411909858,1.24873997,0,0,-0.042886548,0.000179902,0.508900227,0.148958886,802.6330611,226.9501258,48.09474514,34.30334918,68.91599994,27.45517116,-33.75440898,-25.79850198,-48.19978043,-68.18118779,-6.746636876,42.77619982,8.184145606,7.44338036,3.192829367,2.839853649,2.838401079,2.129434189,1.747556668,1.416565292,1.358566109,1.317786822,1.491834032,1.500813997,1.549538956,1.138391756,22.65624564
FP,7.52,8.02,0.5,99.82988846,5.630478027,107.1663538,92.85916454,4.800736508,12.83939372,10.55238156,1.305478703,0,0,0.013596347,0.000415801,0.508900227,0.151430058,828.8596305,235.1425056,41.02423517,27.62746064,57.17652486,17.39886416,-31.80398491,-17.74731754,-47.58198432,-63.37412672,0.58720962,39.61989472,4.798324542,9.741674731,3.920918676,3.110578082,3.602007455,3.757909607,2.869471236,1.547615367,2.010890346,1.264305324,1.991402363,2.334868978,1.572106432,1.202038346,23.06033888
