classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,2.04,2.16,0.12,174.4742243,17.72521722,193.267571,188.4522876,11.03257487,4.15170439,26.46172644,2.00483625,2.02,0.43,-0.49604328,0.000299947,0.136950113,0.048366004,806.9730854,291.7618635,116.1100313,-7.174088841,-30.39672061,-7.574805313,-12.81558871,-6.778431935,-21.35483051,-23.47698545,-22.9848039,20.13432257,14.72425252,22.34966783,8.626061864,8.103325983,9.801050007,6.718384234,2.854002279,4.334529611,2.361220448,3.891260199,2.718509423,3.08898761,1.558665498,2.500580963,44.28513685
NFP,5.03,5.53,0.5,213.9072542,11.77909281,227.5315117,194.2415349,-20.72141142,84.17106002,-29.83987002,2.415381575,2.27,0,-1.374532011,1.21428762,4.722991648,0.941147703,1151.747535,312.4507105,55.38788044,56.75571337,-61.09659333,-30.6843736,-79.64440055,-42.76142047,-16.06370213,-18.84233097,-34.23446197,-4.566924531,-5.6621157,7.960338641,8.446402848,4.788922979,6.836324408,4.931513965,4.564609989,3.749495308,4.960971647,3.856516839,1.74642399,2.162760515,1.920113137,1.459629967,115.0424093
NFP,5.13,5.63,0.5,214.0673773,11.69285575,227.5315117,194.2415349,-38.88468839,60.11982839,-27.16741688,2.344791437,0,0,-1.315938244,1.137784887,4.860705753,0.924737268,1133.25021,297.2152251,63.3343828,71.91152265,-45.80581632,-12.98380806,-79.06973308,-42.41659253,-29.01562628,-18.22662758,-23.3875625,-8.124173173,-11.48501365,8.777899324,7.459066224,5.384643004,6.875477836,5.876258985,4.26968433,3.639868545,4.980563575,3.560878469,1.749311673,2.51031015,2.102258404,1.907986313,111.0895002
NFP,5.23,5.73,0.5,211.0050281,11.93531352,226.2618496,194.2415349,-35.49631241,59.68947809,-49.25197422,2.929325292,0,0,-4.48406172,1.013078539,4.666523526,0.81436253,1103.637768,264.104549,63.2424195,93.17546009,-29.86720336,-8.285428733,-65.75990514,-30.33293731,-26.61108174,-15.2288119,-24.42405333,-10.17805164,-10.61384478,12.22562624,10.61778531,6.977970693,7.757746875,7.249660152,4.662998364,3.374332749,3.884394832,3.916422683,1.818677534,2.615174582,2.124712079,1.796251856,113.9270086
NFP,5.33,5.83,0.5,207.6654561,11.26202605,223.8410003,194.2415349,-4.751093581,67.90989578,-47.3886379,3.510336427,0,0,-5.466623319,0.667176733,4.643788046,0.654424789,1101.882275,229.5099682,38.89693883,103.9099094,-25.61910688,7.811716794,-59.85552951,-24.48093489,-21.68732246,-8.133694454,-26.01117285,-12.52820756,-18.01739775,11.52659168,11.7939178,9.630480424,7.715341207,7.019353139,5.281670778,2.913217439,2.905580326,3.952750228,2.045134014,2.725307223,1.75670007,2.071605598,117.6564577
NFP,5.53,6.03,0.5,204.6033459,17.26867197,225.0807897,184.7597355,-49.6354355,87.83389084,-71.48675324,3.736583196,0,0,-1.444262776,0.315320984,2.139018787,0.435194747,1094.981848,181.3841353,37.3313865,151.6668852,3.420922482,48.70319827,-64.41331199,-32.60696803,-33.45763459,-3.256220917,-25.69264424,-14.10456583,-20.66765174,10.53848795,11.36578553,10.54491515,4.853175,4.226862636,3.670145599,3.525144849,2.431476054,3.144150889,2.003224464,2.576275945,1.649656474,2.216045028,122.3793714
NFP,5.63,6.13,0.5,202.1601186,17.23830902,225.0807897,184.7597355,-27.46860707,108.3628651,-58.82330785,3.3959148,0,0,4.874590925,0.653960584,3.649370144,0.572406216,1131.659898,179.81473,26.70178873,167.6239273,3.252755812,50.95135796,-80.65262578,-37.37597181,-22.20518956,-8.43467135,-32.92818585,-10.08568889,-16.95573661,11.00221199,11.18479532,9.855420491,3.749068512,4.147079878,3.571557319,4.192958326,2.317830623,3.623393635,2.433985817,1.928423529,1.547217561,2.039257034,102.6784264
NFP,6.03,6.53,0.5,210.4564801,32.01923028,270.7472925,180.7156861,-58.04095856,541.4688564,-23.50574917,4.950064824,0,0,-4.714150946,0.666359625,3.61843035,0.760419384,1069.219966,302.5347868,63.07113923,84.0969743,-0.441601536,14.45251905,-72.37258948,-52.45077737,-4.614931543,-31.25878097,-27.05630548,11.86239777,-13.83762001,17.34873964,4.803637101,4.001149557,5.77206467,2.732561701,2.548165622,4.304751539,3.336593609,2.49366192,1.750817512,3.220652237,2.011244377,1.82879447,73.09718526
FP,7.02,7.52,0.5,190.5527271,5.459302536,199.1702623,188.8177513,7.050017438,6.075254182,-21.61683317,0.93518642,0.47,0,1.283690881,6.344071448,9.534251174,2.046602345,1149.797746,359.6655331,58.65927291,54.46588434,20.839412,-15.83631639,-120.5591227,-64.14682437,-37.05167479,-17.6161859,20.24754877,25.47357199,-6.198282646,8.853087374,5.745088821,3.023644459,6.312598677,2.218661115,2.055558332,2.518707649,2.312380668,1.426666604,2.496175169,1.873921837,1.537425315,1.404864481,40.51598477
NFP,7.12,7.62,0.5,191.3869644,5.764554185,199.5850945,188.8177513,10.89377093,6.96183523,-6.354730865,1.142057885,0,0,-3.750494061,6.404949197,9.371228851,1.812948036,1131.99235,354.4488153,68.8828611,52.20206042,11.32663564,-11.49389642,-106.3024888,-62.03901768,-40.66027339,-26.54694533,14.95919152,29.94653734,-2.66560356,8.944808702,5.711316784,2.14031843,6.602804475,4.406237164,2.153116008,3.776927012,2.521734336,1.580530913,2.203069429,2.122037414,1.838698456,1.576991592,58.18484374
