classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,5.77,6.27,0.5,179.7661135,14.10918795,199.2087314,164.2249159,-16.00507519,110.4714648,-24.83433978,2.966703701,1.89,0,0.359611796,0.116559186,1.428512432,0.334639612,896.7957506,324.314691,114.3387373,10.68384003,-15.13592163,-17.42600551,-39.52097596,-34.48122568,-17.77566488,5.148112382,2.258347258,1.852377284,-7.773615716,11.26074711,6.122676471,4.218838691,6.617981981,5.783492334,3.415508325,2.648475121,2.262608529,2.815569601,2.176407322,2.054815862,2.221692104,1.749172248,98.3528491
NFP,5.87,6.37,0.5,176.386357,14.00029819,192.4464232,164.2249159,-17.13532267,85.64731957,-46.8338693,2.279197532,0,0,-0.691009229,0.112411858,1.427549019,0.329825312,931.033808,346.1002075,106.8784139,-19.93391168,-40.68812039,-27.98992836,-36.67027263,-30.09898793,-14.66823663,6.768856943,3.722175945,9.947451902,0.801695175,8.310484408,3.496969328,4.086545905,3.514050212,3.968361715,2.90360348,2.683911708,2.469618791,2.826597319,2.151319569,1.984295955,2.295153789,2.140298146,83.19186294
NFP,9.99,10.15,0.16,157.9369934,13.30725616,173.2445698,163.4583536,-82.70546342,10.68609019,-111.0424697,2.902440699,0.18,0.15,0.957613449,0.009749216,0.397626324,0.094751255,905.3520167,266.3876971,107.4831527,38.91843344,-60.09196862,-8.560623095,-29.62614667,-15.45437108,-19.80087929,-13.44727411,-7.981985397,1.135023029,19.2993316,23.52938846,15.0016728,10.71764276,12.64805936,5.601950533,11.21320002,2.804705323,2.683901039,2.513540427,4.207175925,2.001225777,2.20239907,3.900185586,56.58206722
NFP,10.3,10.8,0.5,204.4552404,26.56913648,238.7015926,167.5879381,-77.34483453,426.8041222,-76.76956603,4.530408476,0.15,0,1.534161496,0.416923956,3.563647102,0.399307272,930.4774505,293.2171486,56.90833743,24.44885839,14.82818713,-4.558045537,-32.80524173,-50.08827394,-41.07304743,-12.49346654,-15.5908774,-9.005095682,-2.827350743,16.08144197,7.880939624,6.187472455,4.332217401,3.891139973,3.151607185,2.861475722,2.923030376,2.785374415,2.73119949,1.813417422,2.105819675,2.235985274,98.18410886
NFP,10.4,10.9,0.5,203.3648569,27.73627387,238.7015926,167.5879381,-97.45054215,422.5615477,-51.89082094,5.431085071,0,0,-0.801169944,0.465179112,3.593858481,0.396199263,902.4207416,291.0882379,63.55320879,18.60579216,8.36351963,-8.467437966,-32.57042389,-48.11160723,-43.63875143,-17.43919309,-19.84397962,-9.198673098,1.471287068,19.22199677,7.795941497,5.409203483,4.256605561,3.389172787,2.752122205,2.722616127,2.954231359,2.608956853,2.716397657,1.82834636,2.041996634,2.467137811,122.9081487
NFP,10.5,11,0.5,203.2767518,26.57058449,238.7015926,167.5879381,-26.35207594,503.9254313,-208.8393784,4.517859665,0,0,-2.032962204,0.432395499,3.596285013,0.357517657,833.0074009,249.8826829,81.47002636,33.3963254,3.885212532,3.102199412,-22.86465843,-38.16811887,-46.33815271,-33.560696,-20.57958485,-9.323096007,-2.329461419,17.37133088,10.98091693,4.353371043,6.695579517,3.374140177,2.968119586,2.155390822,2.823075916,2.454199268,1.786150914,1.811699418,2.030480536,2.689574296,92.81573507
NFP,11.4,11.83,0.43,135.9402272,18.51170976,155.2531795,110.05901,-128.1229841,85.5268622,23.5260562,2.514943911,0.12,0.51,-0.290164923,0.004689972,0.440011338,0.15629354,824.9819217,253.8975582,70.5485615,5.272863787,-32.17419018,-46.91473092,-15.2702961,-1.614768439,-24.68880731,-23.06024773,-33.67752347,-15.63804073,5.480861385,11.70352803,11.28106315,6.749750035,10.02770043,8.087006833,3.668153839,3.464079059,3.495643662,2.101584129,2.716661437,2.446274073,1.67563778,1.784410387,64.38963924
FP,12.34,12.7,0.36,157.5118573,6.330285065,167.7949984,156.9235268,-10.54349412,13.97987839,33.44021722,1.464711645,0.51,0.18,-1.530915616,0.013495925,0.681827961,0.237269403,991.8269684,288.2575509,27.44254053,-2.116041914,-15.40862199,15.02339704,-47.24215994,-85.14050531,-72.36894785,-18.46579522,7.815074652,26.79078986,23.66255048,11.16315687,11.7897021,2.964552115,7.065087832,3.346338401,4.340372969,2.163619541,2.917519677,2.794264981,1.746982529,1.275905864,2.256526566,1.671522934,38.55531284
NFP,14.08,14.58,0.5,179.50286,17.24738575,203.8059641,160.459254,-41.06227237,163.8904893,-136.8756878,4.31085548,0.22,0,0.987454449,0.213791524,1.787242583,0.327197835,930.2046254,310.9969098,55.62686728,-18.93061229,-8.289087071,-1.217282127,-27.09237378,-41.20925336,-34.81402167,1.811124717,-7.309613107,-7.18247918,3.491101607,18.61210769,8.830403696,5.225479017,6.002144054,4.763946411,3.555387447,2.711233325,3.314729023,2.360878761,1.460375496,2.41371193,2.231684524,1.546413968,112.1990432
NFP,14.78,15.06,0.28,140.1483428,27.32091044,173.0069275,118.8656841,-257.5907068,51.81489561,34.39046838,4.922265651,0.15,0.28,-1.155259116,0.007592129,0.453699245,0.126436345,844.8618181,265.6701903,59.84720414,15.0125667,9.618646046,-11.95002666,-50.18835075,-61.36060721,-53.00746196,-17.69489182,-4.787119545,3.447673836,5.975181028,27.16491762,6.852106743,10.37331127,4.236508207,2.268345908,2.345108327,2.684651917,4.137932656,2.564114059,3.445507817,4.173269942,2.495601654,2.466722065,53.35321273
NFP,15.34,15.84,0.5,182.3773533,15.23933248,199.7007273,168.7286395,47.49869202,39.40287354,57.80952619,2.632662795,0.28,0,0.642988649,0.466376885,3.036669869,0.326602177,900.3536349,252.5390249,40.7340834,48.80997102,-0.91804584,-12.2032838,-39.70072173,-55.94484875,-42.38870253,-3.403848636,5.808209794,20.49144979,4.253118445,16.13084919,10.65521543,9.7886687,8.825456998,3.135710084,2.89216749,2.929808857,3.322822471,3.399562853,2.040204102,2.496455863,1.85283773,1.747684358,151.8347094
NFP,15.44,15.94,0.5,185.5912666,16.41927183,210.7192941,168.7286395,38.78689147,91.18217518,46.08763761,4.080670348,0,0,-0.69188971,0.468183111,3.027173941,0.324319123,917.713598,259.5492613,20.89369814,33.72573187,6.585223649,-5.020248615,-39.25787842,-57.17496559,-44.53193553,-8.340192495,-2.597871544,22.24622989,10.89453501,15.90635593,10.25071102,8.289610038,7.821534038,2.952867599,2.43286124,3.122350084,3.18461075,3.279702231,2.017709474,2.542059422,1.850210453,1.428765861,175.5703099
NFP,15.54,16.04,0.5,187.204071,15.5801443,210.7192941,172.7953354,-1.909305341,108.0910258,-0.85577151,4.385007578,0,0,-2.083471746,0.380741022,2.995634999,0.317400356,904.5060895,264.1095127,21.71246453,18.45048846,11.61168914,0.006323132,-38.29438363,-49.3966099,-44.75766522,-16.68558424,-8.316693379,22.56539195,11.88676377,15.36043252,8.992778138,8.260891795,6.71307161,2.584739964,2.654006488,3.179824399,3.23915636,3.253079357,2.333532277,2.467898065,1.933506101,1.418264272,130.354483
NFP,15.94,16.44,0.5,182.5094826,17.51584034,208.5521193,164.0304099,-48.31993966,132.390253,-17.94071482,3.502673059,0,0,0.089123996,0.010172753,0.508900227,0.171830748,770.0104123,218.5960836,112.6176572,33.81808124,-30.81202465,4.721367706,-12.5226782,-25.47819973,-39.56874668,-24.25059904,-4.888839374,7.100105708,5.833985333,11.93531487,7.887646145,3.521704662,3.479718769,4.550143526,3.36940076,1.997970251,1.855386126,2.817367051,2.748912407,2.156592989,2.011669833,1.611957791,90.15161245
NFP,16.59,16.78,0.19,167.7122268,10.4392628,180.7910995,172.4077071,58.24859428,1.773581991,68.70964347,0.819347814,0.13,0.74,-0.9638295,0.000644803,0.216032424,0.089091944,855.4541134,292.7732724,84.85138767,-31.79256007,-75.96318712,-60.78289058,7.745206453,26.79954901,-5.078021158,18.31807038,-2.722535104,-16.73329821,1.330807918,25.19147919,9.306078558,5.050737606,4.266343684,3.254801214,2.858617986,2.504263134,2.271014091,2.584826642,3.449819529,1.557987457,2.781855346,2.7096568,41.50897462
NFP,17.52,17.77,0.25,164.0878767,8.260730052,175.1835936,163.475094,-20.67003252,17.13612384,-31.03908647,1.938664483,0.74,0.19,-2.771957645,0.044934269,1.079148967,0.165623053,904.3237969,280.134468,42.52445576,27.56454685,54.64946625,14.86402358,-51.70157829,-67.21196201,-42.30864389,13.58577853,6.930713259,-12.79624807,-12.70649233,26.15700924,11.56595263,6.070726361,7.607374307,5.813312264,2.886182634,2.803357748,3.634690916,3.379854114,2.971371415,3.714170623,3.420313364,2.759869223,50.84460493
