classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,7.43,7.62,0.19,88.63427525,5.346813297,94.95437243,92.19185777,10.10389404,1.042763146,-1.008581334,0.436431596,0.24,0.17,-3.139867986,0.013555721,0.786304567,0.199267991,960.5878399,352.543098,115.5375206,34.60231405,23.23423934,-23.00427917,-92.10602121,-62.46346184,0.291092711,13.39587994,-26.26682203,-14.62576925,12.14204579,12.59045652,6.584242945,4.22742231,4.932375395,4.032996839,3.846402212,5.975822368,3.558784197,2.773461404,4.197897885,1.68871822,2.547649493,2.194591557,48.70507438
FP,7.79,8.11,0.32,81.0818848,4.174929107,86.14732726,79.34005335,-31.85592183,0.613356973,-31.69656306,0.505513846,0.17,0.22,-1.555413224,0.012892765,0.910137212,0.218681924,1027.14639,338.2209023,28.75214531,-14.29616072,18.66769002,33.12025548,-37.02592556,-52.33075936,-35.86241797,-42.89264096,-58.38174276,1.258014156,36.29039458,10.25926157,5.426840573,3.161734158,2.704654867,2.65971386,3.033592529,1.594102458,2.380155328,1.647556881,1.725122137,1.751632792,1.02004921,1.491648841,32.35771735
NFP,8.84,9.12,0.28,106.5901524,9.020962672,118.848058,96.40599387,-0.181266651,54.49583132,-4.083063664,2.364366658,0.28,0.15,0.874962035,0.085724456,1.236794166,0.233284204,1130.668474,269.3254027,-26.05423531,112.1618562,-29.2905447,95.7742753,-27.95517515,-24.57676033,-57.04009847,-38.34925009,-42.65037311,-4.55000501,16.1877122,12.72176333,15.20428497,6.472587232,13.73897792,7.482006883,5.515959731,3.837761154,6.721683357,2.93338517,3.127830491,3.353103961,3.04603158,2.355462253,104.1465043
NFP,9.27,9.46,0.19,83.84875424,6.454550834,92.94860307,83.96010677,-73.79775085,1.208172809,-75.88312328,0.968064216,0.15,0.15,-3.416507011,0.030741549,0.96268035,0.192444113,1078.751352,382.8756246,26.23748324,-36.61589407,16.11275972,8.910656219,-53.51244113,-13.91924712,16.94785721,-32.31320615,-66.05149518,-7.505002078,25.98095279,17.36130026,8.489171566,3.990677549,4.348492211,7.444731301,5.29350223,4.083071689,3.125945485,3.677421546,2.537618119,2.840781913,2.60669007,2.779987363,44.01378044
NFP,9.61,9.8,0.19,88.09037272,5.579381138,95.67449605,90.89347269,35.20736584,0.786675697,24.1207668,0.488328532,0.15,0.22,-2.980099458,0.016436919,0.836765189,0.167759159,1060.975566,370.1834162,8.849729789,-32.29719934,43.75109845,39.41250223,-40.49195337,-32.68109554,-24.83488273,-60.01704436,-62.0880092,23.93020282,32.06761284,23.2288788,6.415876916,10.63822523,4.652185395,2.168205848,2.186498846,4.237697536,3.555208126,2.971451931,2.228413878,2.25866441,3.012442541,2.660365347,50.8016289
FP,10.02,10.52,0.5,81.95760782,2.613542738,84.5139563,80.55162444,-8.53465364,0.722658219,-11.82279402,0.52834513,0.22,0,-0.38096312,0.075216051,1.56560827,0.458955481,1120.826336,367.1202445,-13.71553619,-41.81190785,11.09140578,18.06688234,-48.47146662,-46.81655738,-11.04187508,-39.23379207,-68.04666471,-2.269820166,33.27486694,6.115622806,3.365571322,1.796790079,2.894113993,3.444735533,3.28622927,1.23439043,1.998471494,1.999004794,1.244456867,1.439255134,0.812364268,1.297379232,23.04524513
NFP,11.65,11.93,0.28,90.32285402,3.553321117,94.79915951,90.83879638,0.960437586,1.362506619,7.399288575,0.493612207,1.12,0.11,-4.987650854,0.411184584,2.840958213,0.654435596,1046.939633,405.6813043,86.20757206,-39.93111037,-52.71340202,-84.50299704,-110.2697812,-7.188592754,61.57396352,23.46542429,-35.95928906,-5.430302061,6.182192224,13.53462427,5.49315657,5.23856101,3.834486621,2.888714908,2.578543587,2.558420553,3.60235055,3.292601648,1.959794005,1.68878353,1.623125053,1.63185598,32.51114909
NFP,12.79,13.13,0.34,92.62555495,5.013091787,98.79637649,87.48889023,-30.42745197,7.442381774,-37.88887154,0.840300467,0.35,0.19,-1.771867377,0.091954569,1.474874531,0.344060012,1013.614623,329.0798042,61.65281423,99.63528904,-53.44067085,28.5980508,-30.93150847,-31.69188312,-6.220070983,-19.03760108,-56.55334712,-17.93713911,2.440018592,10.71561514,10.67323508,10.30377858,16.32675931,8.412756282,8.929930813,4.37702898,3.49552902,4.036144221,3.106152222,5.162058108,2.705743146,1.953819669,62.85025578
NFP,13.32,13.55,0.23,85.33433106,4.398062508,91.11024214,86.84630313,21.69339676,0.542551451,10.35375592,0.465126952,0.19,0.14,-1.856400452,0.016194252,0.639060992,0.221626839,930.0814969,374.317512,160.9483175,14.58523047,-61.24679946,-95.69390944,-75.72523618,5.881947077,38.38576968,10.05423778,-18.75643189,11.63749225,4.973078771,11.07609772,5.393707862,3.120302801,1.724474048,2.019476745,1.512783222,2.239402444,1.802711978,1.889240967,1.682383438,1.543225678,1.547823195,1.522282837,33.88472885
NFP,13.69,14.06,0.37,87.52998545,3.520348386,91.70978123,84.68697906,3.175563801,3.998447232,-43.55938834,0.849607015,0.14,0.23,0.083759026,0.031550914,0.747340607,0.216322903,972.4504742,345.2970852,47.25360629,-33.5908156,45.78181569,62.32820252,-30.39095654,-56.60365587,-25.95894504,-24.74864361,-35.65730265,8.485122891,9.978815521,16.70634361,7.704239755,5.670021595,5.993915386,3.717824529,2.581131034,3.470709775,3.441514593,2.170505595,2.275180816,1.840271927,2.756889614,1.846571306,55.4950393
NFP,14.29,14.56,0.27,92.15458213,3.736565462,96.07092981,94.7148189,3.805500313,0.12670525,6.565906083,0.186443667,0.23,0.95,-1.055428327,0.005680046,0.440533184,0.178410257,954.6635424,298.0463966,27.70204556,57.50539793,125.6285425,74.05035926,-60.46206106,-77.94221125,-15.50470136,-27.40976572,-54.71231337,10.70657598,-0.123011798,13.51097404,4.032294943,6.032023781,2.554265489,2.284481987,2.816888201,2.059819293,1.81581472,1.345325412,1.78250472,1.899176071,1.506000893,1.899311281,29.34945366
FP,16.64,16.97,0.33,83.44155701,5.459769869,91.11183572,78.75345938,-37.39876181,3.980380388,-56.30452931,1.564593406,0.23,1.54,-0.584408052,0.008765256,0.685425961,0.259430888,1081.698231,385.2594021,7.995301457,-68.1060549,25.32902747,43.4462478,-62.56764197,-61.89270453,-8.454347367,-31.13607042,-49.29975655,13.91473035,37.29824929,7.938842932,3.598687804,2.970270443,3.749774866,2.82544564,2.943217457,1.917740463,2.105774334,2.178164984,2.528100529,1.219035999,2.164217744,1.627006832,34.98895851
NFP,18.51,18.62,0.11,81.87395591,8.316111441,91.58732017,88.62682225,-47.93935981,0.217259396,-40.38924806,0.448547563,1.54,0.12,-0.171874243,0.000750365,0.126678005,0.052257267,953.8434682,258.0735603,37.78637461,75.54862666,86.86085281,84.59741724,-48.42263798,-88.06379469,-26.86840775,-18.82520947,-20.57982709,9.854193266,-7.181277741,11.07380748,9.163491864,3.142281795,4.862022464,3.120636435,2.564024626,4.529354005,6.446647183,4.559950048,5.211404645,2.658420309,1.766812812,2.291040306,28.8865697
NFP,18.74,19.24,0.5,91.92291302,5.78359545,100.615652,86.92450871,13.00531597,17.97231205,-25.9501254,1.381707442,0.12,0,-0.702233279,0.178338945,1.847297549,0.582886929,1071.514891,396.9446326,66.74350506,-6.73709703,-14.49456399,-20.09744648,-85.45394497,-23.891638,33.18077215,12.91510456,-50.52782611,-14.60673335,13.03856731,8.744024929,4.470335829,4.952408894,6.070337468,2.155120958,5.685008339,3.467125532,2.81541194,4.715485026,2.333780915,1.834022634,2.565576154,1.46173873,56.07286729
NFP,19.99,20.49,0.5,87.19363611,7.200002779,97.54613642,79.52727842,-42.87976444,2.971666059,-45.15189132,0.78982566,0.16,0,-0.487189296,0.074290693,1.214156561,0.341304794,980.5233563,339.0257535,58.02514896,8.259227062,39.54097974,31.02414683,-52.00798979,-53.41223594,-6.862428462,-23.97572907,-61.73664216,-11.02270487,19.39807365,12.91765411,4.918049182,6.625341972,6.333851535,2.402466987,5.191678161,2.019664587,2.485250633,1.758060597,2.26616871,2.883665494,1.57592498,1.733656654,46.11800921
FP,20.09,20.59,0.5,83.57085015,6.194119153,91.83632229,78.81728754,-28.74451199,2.558993243,-23.46366974,0.73451815,0,0,-0.753186952,0.075772829,1.202693752,0.296690679,960.4274192,329.8429885,49.15286369,-13.86984073,42.17110697,51.20357951,-44.72604465,-59.24807194,-12.49664274,-26.9524983,-64.48961625,-14.90902499,18.76888509,13.36046009,5.170017055,6.189064072,5.650878375,1.673080072,3.034666162,1.412329849,2.247817832,1.638267357,2.085126107,2.748190095,1.416805955,1.635378471,40.42407786
FP,20.19,20.69,0.5,81.60851406,4.643986649,89.2309088,78.13741788,-14.34881938,5.77427248,-14.7276885,1.045216351,0,0,-1.708903488,0.030900996,1.193175435,0.287972911,961.7290105,332.6292653,36.13171596,-36.38718958,37.86940558,57.22466287,-44.14683397,-64.44654127,-17.69681641,-30.66855538,-68.4793695,-15.27430657,23.26956775,12.56036509,4.774843583,3.505818448,2.305132953,1.870751685,2.121741675,1.331541845,1.583217942,1.662247298,1.59208449,2.231708699,1.306753021,1.123606478,33.92302821
NFP,21.14,21.64,0.5,87.95045284,4.385528959,93.62872984,82.69782007,10.45229077,9.858808381,-25.53579299,1.645729233,0.43,0,2.073293762,0.324473634,2.796840033,0.359589949,898.5333715,279.8687307,53.43896876,38.83023898,70.69206887,61.03860418,-33.40152717,-58.12923025,-27.88349442,-24.91646069,-40.48910211,-2.289093015,10.65287439,19.92074983,8.425321125,6.499162003,4.93248016,4.467372102,3.66084977,2.881567408,4.229291627,1.959960299,2.048881808,2.584684844,1.231428528,1.718516148,170.1395025
NFP,21.24,21.74,0.5,89.47822699,5.394878387,95.37832549,82.69782007,20.05210174,8.940161884,-12.13024769,1.700077258,0,0,4.839229068,0.543596324,3.833951862,0.558811661,970.9401663,313.7961375,31.83693013,13.52049029,56.57892943,62.20402289,-38.19643761,-67.18631063,-28.85080292,-18.61873227,-44.13083877,-0.924587605,20.33519455,22.12619563,10.43599357,6.273239853,6.080107783,5.252235914,3.417716116,2.974518451,3.769217688,1.902947481,1.705872495,2.305316138,1.364517372,2.553904221,209.2820524
NFP,21.44,21.94,0.5,91.21766439,5.35586409,98.42855611,84.66984562,-9.830893263,14.42728088,-20.93663061,2.350779442,0,0,-0.324700056,0.933223824,3.868317425,0.61943746,1022.026676,343.5132062,28.39282935,4.695654657,54.80754875,67.5711824,-41.91659697,-78.67221798,-37.01533573,-20.29912657,-41.59162469,3.756314102,21.14741687,19.21153832,8.903431888,5.975408449,5.798379351,5.035997882,2.852121155,2.568934009,2.980713732,2.013625759,1.638067775,2.185960693,1.405561175,2.725535637,76.64546017
NFP,21.54,22.04,0.5,90.33326259,5.908280673,98.55932505,84.66984562,-16.85793836,15.28746966,-31.18349542,2.182159037,0,0,-2.910733014,0.814477281,3.758253682,0.591688802,1026.72188,349.372587,28.84315494,-8.165760199,29.22823043,54.88569106,-31.41291784,-67.49729678,-41.18858308,-21.87949801,-34.99995317,9.999477261,26.95873731,19.04343884,9.249487321,5.93519838,5.027942159,3.53348928,2.181602083,2.235830108,2.416506015,1.784219742,1.587252189,2.263405718,1.363255823,2.556238134,90.26477176
NFP,22.21,22.71,0.5,91.37217553,3.913880386,96.42220594,83.77731592,-0.802159144,9.014522984,-32.81329443,1.414638193,0.16,0,-1.477689832,0.200248561,2.052104043,0.30177309,858.8753781,284.007366,116.4002093,47.37234694,17.10605217,4.603955679,-44.27771854,-29.77628503,4.269060715,-12.57274007,-41.95908769,-4.563140872,12.71404255,15.50022617,7.836036802,3.720664456,5.445766028,3.800925553,5.436591215,5.395262234,1.873928174,4.507545419,2.028870156,2.447199305,1.742532786,1.841059176,49.66563819
NFP,22.31,22.81,0.5,90.01338491,4.235193115,95.25679293,84.97677556,-17.000126,4.201208727,-15.7311699,0.642266032,0,0,-1.810831617,0.123287021,1.999146764,0.273885877,818.5292637,282.7569715,121.8418851,44.00222493,33.11891955,4.919229909,-39.68144258,-26.77861086,-2.448383525,-12.96663708,-41.35259783,-3.644393699,12.06224903,14.08249761,6.571203895,3.239427323,3.982263896,3.597657563,5.422199363,5.423649314,1.630528088,4.429636799,1.887007276,2.116314702,1.699398885,1.84506885,58.10325449
