classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,1.77,2.27,0.5,199.5733392,7.682959902,208.3383029,193.4985747,-32.71549954,5.917011673,-62.04052739,1.390092231,1.75,0,-0.107296299,0.000288461,0.508900227,0.14562163,621.1726313,204.7804051,143.4734342,34.48321094,-13.18255539,-17.72810635,-8.981871127,6.162156769,-2.071232234,-2.152574994,-9.986263605,-6.543825474,-16.80834975,7.990524628,5.727036369,3.165278526,2.780769329,3.407002095,2.362414257,1.713717308,1.960472265,2.461596157,1.928812481,1.702589991,1.565613769,1.390511014,86.42718725
NFP,1.87,2.37,0.5,196.632857,8.089283047,206.7862863,189.510287,-36.21374625,7.022977391,-64.55701192,1.397220992,0,0,-0.068907565,0.000305854,0.508900227,0.141560758,609.0976178,177.6252927,130.9877709,46.9194345,-14.7949928,-16.32697703,-9.984986963,-6.887738815,-10.45082323,4.060302999,-6.80522821,-7.000677016,-16.82985747,8.179313499,7.619891964,3.635055759,4.402164466,3.463881486,2.392807996,1.628701688,2.667737555,3.153349907,1.922290927,1.678426299,1.575948728,1.574765647,65.75288324
NFP,1.97,2.47,0.5,193.6281397,8.211030074,205.1344085,189.4600286,-27.65136623,7.610386988,-56.7959965,1.577339358,0,0,0.004107537,0.000105366,0.508900227,0.138107307,599.6493453,168.9220857,128.0480441,51.42017348,-7.260767012,-9.380478237,-10.98027964,-13.6624558,-16.73784471,3.557348281,-3.809643911,-4.159495445,-15.13936911,7.793536931,6.900791594,3.171767083,4.474482833,3.343033868,2.138478369,1.615727787,2.275484094,2.457359731,1.854947891,1.703724435,1.509804349,1.47349748,41.25002986
NFP,2.07,2.57,0.5,192.7917675,7.134641415,203.4986811,189.4600286,-9.153892432,15.83090935,-35.320398,1.597449514,0,0,0.01538512,0.000163697,0.508900227,0.140662089,601.9248961,174.6215886,137.7594759,62.19303161,3.134645479,-4.419088882,-11.18182432,-16.11086267,-19.857209,0.5808953,-3.953017399,-2.131564952,-15.30461013,6.643463975,6.19515724,2.828679777,4.435011163,4.016649758,2.312147755,1.787531049,2.124491193,2.241918261,1.915654576,1.701023191,1.48017212,1.486421079,45.456203
NFP,2.17,2.67,0.5,200.9210501,19.94680191,212.0775246,189.4600286,28.90784923,41.39868338,39.79035735,2.231892041,0,0,0.035773791,0.000120952,0.508900227,0.140103359,596.617001,170.4514457,135.2448407,61.16927464,3.858973894,-3.907141274,-11.29170172,-15.57199669,-19.46065769,-1.46078498,-7.176021022,-5.958944628,-20.5871844,5.823088974,5.733246915,2.924898342,4.477662755,3.836683136,2.342411014,1.848094661,2.148553291,2.251901518,1.970083216,1.771629118,1.376981882,1.44328356,58.79712642
NFP,5.31,5.81,0.5,204.7919618,5.063222634,211.7440787,203.480196,12.48916023,4.145277908,0.830300128,0.569234551,0,0.51,-0.892683175,0.015260118,0.804631612,0.257821795,849.1425629,307.8087192,128.608549,8.236424937,-34.13109305,-69.51433181,-93.69736295,-35.09265849,18.80542172,16.04284134,-22.4711795,-13.99449858,-4.812117462,7.501767431,4.48610214,2.886308665,2.515636564,4.314188002,2.607607589,2.735452722,3.761644184,2.662519504,1.539986452,2.040459396,1.480063192,1.4556687,46.21128983
NFP,6.32,6.48,0.16,206.6801847,60.09582367,259.3052096,129.1669995,1100.77258,1377.922359,1299.43836,12.27552661,0.51,0.1,-3.075158717,0.011402337,0.760663525,0.11235836,944.1150136,223.9623257,-2.54201051,40.34765624,-42.53411555,-45.90906522,-98.63959678,-38.50343686,-35.74731559,-10.91775527,-42.0319794,-12.43535536,4.851891196,16.97681512,19.42600569,5.975007032,15.23081895,5.63669883,8.170226265,6.062873512,5.7363214,4.340730851,3.543758069,2.328435226,2.761728702,3.194093313,52.98251309
NFP,6.58,7.08,0.5,239.0312998,16.92909907,256.3587046,215.7979426,-123.5385834,42.43332674,-103.2169226,1.319841106,0.1,0,-0.321133395,0.017414266,0.538220201,0.271975314,900.0588109,294.8421657,88.58578106,29.43643181,-13.49412721,-51.10485183,-75.45158764,-46.38349905,-23.33557673,-34.10782381,-31.04751575,-11.62869788,-27.12871799,12.69548907,3.808630143,5.102506138,3.903594842,3.057408715,2.192191128,1.917200853,2.22358177,2.74965513,2.483175809,1.375946518,1.663065091,1.365174776,40.84984886
NFP,6.68,7.18,0.5,229.8678859,18.84389975,254.3903278,209.5226851,-132.0113495,33.69112753,-117.4042765,1.419759174,0,0,-0.100601622,0.019751072,0.510970441,0.26004548,867.7809919,293.5000556,111.3631321,41.58349634,-14.55907629,-62.62636595,-72.12332827,-35.52162059,-13.26372122,-26.24003397,-30.02268031,-13.35623104,-24.63775587,10.63491563,4.236030487,4.115839886,3.201187161,3.220537685,2.941889982,1.803629901,2.843442255,3.74906697,2.595327551,1.434421264,1.520972072,1.401470144,41.05596169
NFP,6.78,7.28,0.5,220.3714019,17.95943491,249.6796369,203.3948016,-96.26224725,39.2534149,-109.0539922,1.726468294,0,0,-0.267647265,0.022994125,0.546117844,0.229841712,850.1850903,246.4013687,109.4333688,76.15491564,-21.64733647,-54.5742089,-67.96110597,-26.49897485,-4.032841469,-18.98742357,-23.90646073,-15.08932131,-24.00408727,10.0835597,9.727145172,4.336120158,6.709371469,3.444790764,3.807418713,2.094574744,3.243237597,3.47746161,2.046555933,2.028091705,1.355300436,1.439879596,69.31193894
