classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,1.94,2.38,0.44,152.5927754,40.54066228,185.3503584,83.3054422,312.4180639,588.3861891,300.1321065,3.779631933,0.17,0.17,0.401725501,0.010189087,0.448900227,0.208318106,908.9264271,268.762523,75.7935444,98.36537661,62.76958725,-33.67751541,-67.2952028,-20.77437145,-26.37541858,-31.84607533,-14.3089779,-3.811826026,-27.11984555,11.04911904,5.942094741,4.762560436,5.643850079,3.077494728,2.777310341,2.897453691,2.623617916,2.032821677,1.843898372,1.802634113,1.500707329,1.598894938,100.0958441
NFP,2.65,3.15,0.5,188.9455884,23.80939169,211.1683135,162.4789698,-135.0213289,107.3191243,-42.5716103,3.181050444,0,0,0.379214011,0.016365976,0.544581478,0.229646966,906.3827453,231.2168233,40.38336468,88.13372472,17.76494376,-12.31572144,-45.52539713,-32.39478831,-22.74259464,0.194485646,-14.17029327,-14.12676756,-16.11717665,12.02703965,11.16437371,9.311083548,8.919124129,4.20843921,3.575001567,3.151350755,2.496099233,2.928047866,3.07989211,2.517083608,2.570156068,2.228406261,120.144363
NFP,2.75,3.25,0.5,182.801649,25.5760173,209.9227509,153.5795158,-127.8325603,79.64528828,-45.4282297,2.693010996,0,0,0.241083972,0.017129926,0.529819539,0.245522254,906.6315513,291.7370333,75.17467361,28.09554833,8.615821938,-31.17058053,-45.62981653,-17.68292982,-8.252469979,-5.415148395,-8.591809809,-7.973795169,-15.71338672,11.91933999,7.370997711,5.126123001,4.702652186,5.056201052,2.450438254,3.084236988,3.194799397,2.565242417,2.802610955,2.114129779,1.788101892,2.152610113,111.2299281
NFP,2.85,3.35,0.5,173.1698419,25.46876388,206.108099,153.444724,-93.52539354,86.4042703,-38.74295575,2.682239816,0,0,0.091244366,0.018674767,0.532393479,0.235745861,868.5870662,284.5637248,90.01597876,33.5074622,17.42080443,-19.72335709,-37.99128528,-16.22243077,-10.26455729,-14.58825581,-15.22056132,-10.14696394,-15.15294957,12.09230299,7.248267829,5.769246104,5.01878285,5.312961698,2.960620691,3.256932173,3.193588622,2.226762384,2.350322155,1.991285718,1.89878047,2.131741269,107.0547849
NFP,2.95,3.45,0.5,163.3054856,20.21229995,169.6986419,153.444724,-20.24600907,11.93174064,-59.44035205,1.436865848,0,0,-0.464192772,0.010523051,0.521874036,0.243171168,858.9641258,298.9140683,111.9515966,41.80900363,24.67235864,-11.89564734,-39.81020178,-20.41505229,-14.5760376,-21.41976506,-18.23314917,-10.22424052,-15.06537376,12.46211673,4.815701916,5.020123959,5.623985974,5.590309018,3.620663341,3.0155043,3.115650362,2.157277801,1.931578835,1.836307246,1.738543124,1.976290996,70.25768134
NFP,3.05,3.55,0.5,167.7166739,26.38037292,174.7272425,153.444724,-33.15769147,23.07330602,-5.945666867,1.583362735,0,0,-0.466161641,0.005273757,0.508900227,0.215710393,788.4887297,276.7479977,133.5024331,55.8184818,29.86299951,0.391559667,-29.4698813,-17.27900261,-14.12656548,-22.84539688,-25.41302406,-17.88203264,-19.69683972,15.12967918,6.140963491,4.113602805,6.174298826,5.91132588,4.029399345,2.362452558,2.762923188,2.098859041,2.053735239,1.634607633,1.945104756,1.818800116,27.339312
NFP,4.93,5.43,0.5,165.4174618,8.145734759,175.9192541,156.6737366,-30.82566981,12.11669968,-46.99797537,1.733815829,0.57,0,0.425830106,0.042773025,0.956517329,0.242866695,889.1393237,291.9900969,86.57274027,28.31410306,-5.441244492,-31.69377461,-44.79398075,-15.50246239,-22.09522367,-24.62837192,-6.483280645,16.86040495,1.249644317,9.886073974,5.414339643,4.624561194,6.179761059,3.836735481,3.41436014,2.701563624,3.435369363,2.259737892,2.407472208,1.840570233,1.698491598,1.403052471,89.65002176
NFP,5.03,5.53,0.5,161.1292479,13.43937725,170.6545689,156.0969002,-58.43744303,97.23490532,-14.94063085,3.251765193,0,0,0.202604598,0.052285444,0.912276055,0.245429446,882.9379841,261.3240215,69.50090338,36.12054211,-11.92083675,-16.5482427,-45.60786331,-28.78904831,-24.86097604,-16.10038176,-6.77180525,11.34725433,1.38491803,10.80836267,9.942681527,5.659643209,6.98286733,3.562727567,4.238364361,3.144071063,3.390477455,2.25729682,2.271902742,1.645641241,1.628954513,1.476989414,122.5586548
NFP,6.2,6.7,0.5,166.7987598,9.066556234,179.0627012,158.9951231,-8.570596226,35.06291072,-34.64760683,2.142880206,0.11,0.17,-0.075459789,0.015250402,0.508900227,0.224023101,900.3651189,291.2869196,87.26869104,44.35746617,9.535652836,-20.35938153,-38.37969481,-27.07312684,-29.25442871,-10.16167168,-4.27174215,-2.07873383,2.283936129,10.52328344,5.263762215,4.501376627,4.499944191,4.055254317,2.61482872,2.337584589,2.385817783,1.676773957,1.894616251,1.516046487,1.517540462,1.645428803,102.0565589
NFP,7.38,7.88,0.5,173.0559098,11.19524122,186.7502809,160.9038351,-9.633863126,90.92303241,-1.273679358,3.452976852,0.3,0,0.081798393,0.165497529,1.56777472,0.352805781,889.3136124,305.1038071,96.98302461,54.00334251,54.90508656,1.49822626,-58.62852659,-40.43448484,-39.7287284,-34.63350299,-16.83304314,3.743216515,-10.03467803,13.55355334,4.423602333,5.940389946,4.39422872,3.68351452,1.663511475,3.769902471,2.647387694,1.695312388,1.831490447,2.07890311,2.644326893,1.766493227,77.96574058
