classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,1.48,1.61,0.13,173.8958201,16.73137782,194.1022265,182.4913282,-166.3834957,3.096258372,-119.6320453,1.647909619,1.46,0.77,10.67369247,1.715866523,8.362249833,0.187087987,913.7865043,275.9311475,18.35346734,-44.73264943,-32.84674429,-26.19714734,-35.19512879,-8.047509164,-5.043052959,3.104098763,2.389013143,-1.143211423,-8.262656974,10.44607608,3.426235995,3.612723218,4.575578084,4.886721211,4.986927321,5.324106049,3.13763407,5.445474557,3.362740131,2.565457391,1.704839817,1.262983463,36.20396666
NFP,2.8,2.98,0.18,186.4895165,11.8521052,200.6683487,188.9273773,-79.19671782,5.844766188,-108.7977389,1.409357908,0.35,2.95,-0.472128879,0.002498537,0.206283292,0.105040354,830.1256177,225.6892593,95.83330528,105.0288364,74.20513042,36.64649097,8.276921621,16.1305571,-19.87966289,-43.30120522,-6.173032793,-13.79542901,-48.84064656,9.515856862,5.883452811,3.871536749,6.101540558,5.557530082,5.068589633,2.991945069,1.791241644,2.411808706,2.016488633,2.477202451,2.05348368,2.947232309,40.10698942
NFP,5.93,6.11,0.18,199.5195427,16.07637833,217.9026383,199.2037863,-69.54074363,40.45466165,-147.9288844,4.090002707,2.95,0.15,0.291629786,0.002580951,0.195566893,0.078596069,885.4086788,182.0704686,35.55369593,148.1885775,23.54209714,-18.99448785,-49.57543354,-35.94055463,-52.8773612,-33.57548563,12.47420978,-7.101190069,-33.39209746,19.03099715,15.84546738,8.098000035,7.29231886,5.122262441,4.640466645,6.891989057,3.159155247,3.984157634,2.930147516,4.817472071,2.671809431,2.525800263,79.85903286
FP,6.88,7.16,0.28,175.1942611,9.934270433,187.8101703,167.5028743,-98.68567037,7.832398512,-132.5610479,1.409594826,0.15,0.39,-1.218360869,0.007837481,0.491282826,0.152423566,1005.258518,292.3518537,16.67997743,59.58787579,45.46298391,-46.59047064,-60.20757444,-24.00248776,-70.58884183,-22.17304221,40.24273438,0.288194347,-29.20840484,6.74560888,3.583337495,2.556286143,2.703682177,5.737456687,2.115341268,2.065589418,1.294843504,1.28227148,1.626024205,1.572215184,1.416317195,2.111576121,33.67887499
NFP,7.85,8.35,0.5,212.6718071,25.10567521,245.7956664,180.6167302,-89.48256535,213.5417071,-57.54462078,4.327750675,0,0,1.037937704,0.038968873,1.062169272,0.283634537,893.0238273,285.7587775,87.71804791,43.40260765,1.654967476,-33.87917097,-55.46986085,-26.93112925,-44.6223643,-48.95740027,-1.001042874,-3.490045299,-28.92525625,15.09536603,5.808847777,6.473029847,5.802940205,3.904872205,3.196609221,3.484026152,2.874009749,2.188127075,1.853149995,1.751007376,1.617135012,1.660796957,111.7749949
NFP,7.95,8.45,0.5,204.6700852,29.31292312,245.7956664,173.3494366,-161.9737732,90.24333653,-124.9212042,3.968986965,0,0,1.703484928,0.050095638,1.179855465,0.345450189,949.1567095,305.3528512,63.32616605,26.26091094,-3.559676921,-43.37405317,-53.65650599,-16.41088505,-36.71115065,-38.69578257,3.919660266,-1.62925527,-28.37313815,16.14363125,6.819639962,5.600493427,6.228673211,4.141299623,4.02888435,3.074323119,3.98626426,3.315841962,2.73268279,1.793251948,1.540761075,1.571641102,67.47135572
NFP,8.05,8.55,0.5,202.5886564,29.67257633,233.7889078,173.3494366,-57.12540991,258.9335594,-9.782788327,4.560062206,0,0,1.011024019,0.080919964,1.246049985,0.36091786,956.5590404,316.0972384,65.16079286,11.4255732,-20.64160982,-60.02056422,-53.39646286,-2.28430534,-20.11773045,-27.09272222,4.542830469,-3.216649101,-25.08480188,16.06317724,6.691740345,5.524131449,7.298389874,4.287831697,4.550402445,3.080436935,3.547848509,4.055106852,2.929973328,1.799315243,1.552604117,1.276682474,63.06713562
NFP,8.45,8.95,0.5,213.972968,36.41829973,280.650668,178.3625813,-177.2372612,425.322689,-15.92336882,5.21319305,0,0,-0.545830524,0.013158578,0.65491362,0.211458284,887.5144749,293.5766152,58.69743687,-24.73288276,-22.04836058,-49.44769131,-51.46599994,-2.200846431,-10.36291587,-20.48188957,-11.35522151,-19.18342804,-19.27040115,8.761953941,4.4395825,3.01171262,3.917429393,3.34364796,4.161596428,3.531498599,2.654470248,2.504189933,2.472652911,3.12700641,2.137330217,1.214664644,67.33499331
NFP,9.23,9.73,0.5,200.6241963,18.9731205,227.9260122,186.41694,-22.67752113,181.8678858,-28.58178426,2.381485704,0,0,-0.434797629,0.009120817,0.508900227,0.220085241,908.4212314,285.4530166,93.68356363,47.42213267,-28.78148202,-67.8744351,-26.66536228,20.74224741,-8.033812279,-18.67782706,-12.61635947,-8.364939473,-9.282347622,12.00850586,6.637951799,4.813452465,6.187774225,4.034096819,3.965814169,3.313196578,3.123520641,2.093172323,1.769901763,1.907980279,2.166290425,2.141301988,86.38503018
NFP,9.33,9.83,0.5,201.8012614,18.50663264,227.9260122,186.41694,-58.77687141,124.130851,-29.69586318,2.990150515,0,0,-0.245780163,0.009150352,0.508900227,0.200182938,872.4174683,253.5866181,102.0644553,69.5665456,-41.18715264,-64.80258887,-11.68598755,19.67730639,-11.79809576,-18.87238123,-17.01774507,-15.3320438,-11.1718171,11.35313475,9.673754789,4.194554796,7.230054582,3.069527371,4.307598543,3.083844845,3.408447872,2.499190609,2.108453506,1.801216023,2.044325958,1.926491375,80.81536893
NFP,9.43,9.93,0.5,193.9714193,17.6455377,210.8424944,178.3352641,-42.26203092,59.01229851,-98.01760795,2.217117632,0,0,-0.099963991,0.007196893,0.508900227,0.188786598,859.1807461,246.1907729,105.8993804,81.91737847,-32.89135031,-63.66423289,-12.54397454,18.69706695,-16.11069652,-21.21647613,-14.45469596,-15.46024272,-11.64251496,9.854130983,9.075446965,3.698658996,5.714779372,3.828139521,4.39745189,3.15768214,3.408256316,2.10696681,2.062334132,1.724118268,1.986043118,1.872664655,65.30921267
NFP,9.53,10.03,0.5,183.5062891,9.829337411,195.8174763,174.1067962,-37.12410865,14.10955491,-53.57022872,1.088530442,0,0,-0.266678088,0.004991273,0.508900227,0.192878991,888.7303563,260.1645076,97.14546295,74.3516184,-25.06967058,-57.29908214,-13.92009553,20.65560279,-13.31290898,-18.23564511,-5.165424307,-7.042013538,-11.16585523,7.004081107,9.341923834,3.388224355,6.207210414,4.312013143,4.355734154,3.198776794,3.187764493,2.0473647,1.784243485,1.512281924,2.623878562,1.83542244,43.40959081
FP,9.63,10.13,0.5,179.6780493,10.06484472,190.2529883,171.5935803,-34.63591909,10.0783631,-21.32997154,0.969424454,0,0,0.00231227,0.001639319,0.508900227,0.175516891,867.7191542,253.604078,90.77804523,67.82058919,-6.464065954,-34.6173965,-13.41243138,8.273895656,-18.93965628,-19.4629742,-3.508050404,0.556718863,-5.010350564,5.92758571,8.952408844,3.502847692,6.62267274,3.877980609,2.673072698,3.188042514,2.193637141,1.814238193,1.932170721,1.651761962,2.975584882,1.41264661,34.25183423
FP,11.25,11.75,0.5,184.5092163,6.24050104,193.7764097,180.2665927,-23.53112115,7.365045772,-14.26653535,0.832514393,1.09,0,-0.307439433,0.001338685,0.508900227,0.204561486,872.4691275,296.0511369,104.0727825,37.10656865,14.92049566,-9.15211385,-20.56894225,-5.495743583,-37.27736258,-48.60300515,-21.70455483,-12.18431304,0.314339934,11.70472814,2.673854861,3.894412342,2.80746582,2.098672463,2.049040882,3.254477148,1.135276659,1.731337674,1.113395235,1.085448227,1.215676521,1.19566941,44.80303915
FP,11.35,11.85,0.5,183.8100896,5.828445528,191.5896871,180.2665927,-2.536288705,12.48760656,2.854204802,0.727259459,0,0,-0.32197331,0.00124937,0.508900227,0.192694966,808.2657013,280.8401816,124.0371711,51.20841053,18.94691989,-3.766441666,-5.025537181,-3.617860011,-42.88002342,-48.47529985,-21.6038387,-10.27654129,-3.065783952,12.24322781,2.961202169,3.792161294,2.473804619,1.970415746,2.031485496,2.797185441,1.145172474,1.616885397,1.079549947,1.050225429,1.309960432,1.032134745,40.97210847
FP,11.45,11.95,0.5,182.9755424,5.219047585,190.7464524,180.2665927,6.83944182,9.55917244,-18.50899755,0.812624639,0,0,-0.202133923,0.000467356,0.508900227,0.175749091,742.0942925,262.6269661,142.6879725,59.81251227,22.57613853,3.885262901,6.56419268,-1.337839515,-47.40183154,-46.11755876,-20.30476101,-10.32010783,-4.678512719,8.919179572,2.769980788,2.823381921,2.154135421,1.933797177,1.562908866,1.858866141,1.095618051,1.252336379,0.948393572,1.145289584,1.30100863,0.945637121,33.73124153
