classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,2.47,2.68,0.21,102.1026038,13.24536963,120.1513216,100.9643332,107.9757041,12.68762318,241.9274345,2.485190312,2.45,2.33,0.054238439,4.64E-06,0.224455782,0.060699381,605.4515015,187.8672937,126.4042309,12.68888969,-24.19465186,-16.41010325,-5.912309756,5.736465656,-7.701727922,-12.18333462,-21.02051522,-8.38961838,-15.59493733,14.39464573,8.34368216,2.683417704,4.836872345,5.348839799,3.637374377,2.569718062,2.875426559,2.000057826,2.067347583,2.060320729,1.743700701,2.341619666,43.28366151
NFP,5.01,5.32,0.31,105.8490939,6.800586444,114.1676783,97.57120169,-44.2863374,11.39690051,-70.88434497,1.678161155,2.33,0.64,0.041328474,0.004395998,0.32223356,0.114044391,782.7140623,193.1136857,61.80810112,73.41612201,69.39929875,19.13587424,-45.33473969,-22.67909655,-23.02866959,-27.62558993,-6.704189685,2.271185172,-5.24626753,12.28548073,12.03052601,7.181820488,6.110236481,6.850787086,2.924723094,2.362872805,3.318200803,3.538908721,2.71734634,2.177163121,1.874835758,1.768111799,53.12849881
NFP,6.84,6.95,0.11,99.65628296,10.06880977,110.4788904,108.3623029,7.202029549,0.788617237,29.24942123,1.072624335,0.12,0.11,-0.333613166,0.0002706,0.126678005,0.044149123,741.3971852,222.2626591,118.2767108,91.24441952,58.86706076,0.52011412,-39.01111484,-40.60097681,-44.69886148,-26.41044262,3.360392312,11.39824888,-25.80242005,23.16272005,13.08111721,4.885516948,5.639079313,4.025206855,2.848727075,5.108975506,3.835707093,2.875787695,2.230291196,3.816136108,5.086464381,2.101986388,42.13632691
NFP,7.06,7.56,0.5,94.96908099,5.642309445,99.82297572,91.04879982,-20.07517773,4.341747836,-19.34475133,0.92430159,0.11,0,-0.11430978,0.00296569,0.508900227,0.171156262,783.8137873,219.6553129,84.43866604,76.57737871,61.52878017,-2.073128312,-55.52003135,-25.91261136,-19.2001738,-29.82216834,-4.03918588,5.664175929,-22.40526988,9.459013443,7.191634746,5.287677933,4.536005166,4.685170604,2.850223712,3.232649045,1.622129264,1.729992563,2.785224269,1.841778335,2.809659679,2.479206912,99.95437089
NFP,7.16,7.66,0.5,93.52788108,5.685043509,99.35875809,91.04879982,-12.92730904,4.865673519,-9.327526363,1.042735648,0,0,-0.072376896,0.002306612,0.508900227,0.159437684,774.4340342,205.5714982,68.18978335,74.23029961,71.87601019,-2.752905363,-63.43409235,-26.10806041,-24.02137028,-40.89840174,-3.533520061,15.63381891,-14.10032583,10.61878324,7.505268364,3.824424897,4.375860955,5.235355597,2.82655225,3.169435697,1.652092762,1.535759209,1.465951746,1.814837424,2.402637652,2.025162253,56.27172548
NFP,7.26,7.76,0.5,98.69789293,18.51599672,99.47080401,91.04879982,-8.459353867,5.192936747,-14.62292091,1.090321609,0,0,-0.261477669,0.001045407,0.508900227,0.159194874,764.6782812,221.5678042,79.25564303,70.09283917,75.49107284,-6.818794521,-63.45650659,-24.35708707,-27.41679117,-38.03760799,1.06757501,24.26553658,-5.418233589,11.7315904,5.836702179,3.943974172,3.835066286,4.848883953,2.277294709,3.370331654,1.688252536,1.600872035,1.454631696,1.485771939,1.636827138,1.969402637,63.46505133
NFP,8.72,8.92,0.2,92.32153388,7.311235986,102.2364625,90.13735512,56.58541488,11.00316015,110.9877972,2.052947601,0.16,1.04,-0.182697257,0.000116188,0.215566893,0.064123166,747.2178705,155.6802105,23.68182225,104.5285942,112.0014626,37.35565968,-26.79552674,-41.20777196,-56.74155709,-43.06444626,-3.752144173,-0.885790446,-48.38628887,21.0788857,10.39566393,7.086701348,3.007027312,3.526234795,2.959131478,2.921178725,2.944003646,3.871693012,2.729846605,3.234290095,4.688179579,1.725045917,31.28100292
FP,9.96,10.46,0.5,85.15335975,3.478694236,87.91576734,83.74399075,-5.280782262,1.016864673,-10.95091205,0.476986553,1.04,0,-0.2625941,0.001049875,0.508900227,0.215231286,961.069574,299.1995673,14.82216576,14.32969309,55.01950744,-33.46678958,-59.01165516,-10.17641926,-54.37027811,-54.10260576,14.58239253,39.72656894,11.72044863,4.360549753,1.936405367,1.910985472,1.24213881,1.369891056,1.219665188,1.423993017,1.68999422,1.825045045,1.632742,1.02081599,1.396503759,1.300085287,19.85233335
FP,10.06,10.56,0.5,83.50712117,2.079364809,86.12747879,82.41693067,-2.917871128,0.822543207,-9.786860656,0.428121259,0,0,-0.163415186,0.000858976,0.508900227,0.205036828,959.1313771,294.7582869,8.755207107,10.83423664,56.89824185,-35.50292825,-62.73540012,-8.035055219,-48.65044509,-56.00782312,12.0670882,39.85497455,8.528972875,4.67494329,1.902094717,1.415797403,1.064773759,1.318707029,1.031587618,1.224553759,1.604756078,1.465493201,1.531642149,1.008527926,1.17732671,1.302888471,19.99477308
FP,10.16,10.66,0.5,82.67125396,2.221424947,85.69112598,81.39749299,-6.144506959,1.042673543,-6.571197957,0.431739825,0,0,-0.21868753,0.000819139,0.508900227,0.192793566,940.5182141,288.1867834,12.68979701,9.311651928,53.95155274,-36.73622292,-62.15545453,-7.75946444,-45.77396548,-53.62893638,9.666764002,36.30609336,6.548391317,6.150699041,2.211440902,2.041276057,1.122315758,1.423516201,0.964530773,1.131189808,1.572829572,1.415144108,1.430768853,1.019471981,0.985965589,1.20493416,21.10017859
NFP,11.09,11.59,0.5,92.52465993,15.92027547,96.14639536,81.9795976,-2.988558776,17.41873219,-7.624882958,0.948438891,0.35,0,0.930809886,0.195291257,2.203216925,0.402263921,936.9102363,323.8274201,74.06788305,30.0476317,36.74530352,-43.19610323,-73.55997109,-7.712620643,-8.770533572,-28.10565626,-7.737557175,12.06113069,-6.202802762,12.4947847,6.647456777,4.321584676,4.949909382,5.819523623,4.389180353,2.348335125,2.080076004,2.98175416,2.40352281,1.407845388,1.75680541,2.612710643,115.0838635
