classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
FP,3.26,3.76,0.5,210.2796984,20.77731655,219.3860634,200.3997956,-60.67968694,414.7792062,-49.18486843,3.684845785,1.85,0,-4.581815999,0.125443282,3.745514129,0.827396169,1009.66465,284.7900677,66.83463185,115.8558643,92.73340386,31.81318061,-117.407155,-105.0482048,-22.64499226,-29.44044543,-37.32423188,-51.18192301,-49.81312627,6.475977374,2.912880286,1.934340248,1.526407609,2.005553986,1.046006602,1.243743098,1.507564684,1.938453415,1.045661792,1.107329342,1.114099405,1.191356021,24.06888951
NFP,3.36,3.86,0.5,211.8997309,6.665005983,219.4445871,202.6821937,-10.24957625,18.68232374,-17.32078704,1.156044514,0,0,-2.186944478,0.105194482,1.899677874,0.671898667,989.680555,276.6298409,67.56417726,115.7906798,91.49560568,27.64469728,-116.0675853,-104.7496873,-25.74156687,-25.11936324,-35.21507368,-50.1638478,-46.98664542,6.684126347,3.092665714,2.317895556,1.553853464,1.935730467,1.351571873,1.426231532,1.632088359,2.182916191,1.318911878,1.438255005,1.120069491,1.269883646,24.96056998
NFP,3.46,3.96,0.5,212.3359566,6.837052432,220.313727,202.6821937,-3.563061409,21.51474474,-10.97292711,1.293437262,0,0,-1.605336436,0.104058258,1.755839395,0.571228612,937.0535693,273.5507377,90.01840049,113.2406026,82.57490247,22.38039166,-96.22352325,-94.19134897,-32.54609759,-24.99784417,-31.02132059,-45.41350649,-45.47702044,9.386742095,3.041379217,4.651368221,1.716248697,2.286377895,1.476809896,3.900482881,3.1209131,2.205468902,1.685755486,1.608527827,1.265083041,1.177946611,36.78543575
FP,5.21,5.71,0.5,200.4717554,4.89542629,208.580524,201.1751769,-4.534593857,3.200141599,-2.022870152,0.952275071,0.13,0,0.365420764,0.00573916,0.508900227,0.260679302,987.1374992,298.5718499,55.5311493,54.03751361,36.32402365,13.50468793,-37.86013729,-76.84895214,-54.71133194,-2.709508734,12.95824716,-3.541923426,-39.54258892,7.271823574,2.962386826,2.078656431,1.651041145,1.869325452,1.681921142,1.028624348,1.209141609,1.022096002,1.35962132,1.567941648,0.906079904,1.022709722,26.22548928
NFP,5.31,5.81,0.5,199.39166,5.469954544,206.6441635,194.3164992,-7.840426861,7.907274765,-27.06895914,1.188892346,0,0,-0.258912196,0.007695871,0.508900227,0.261498832,966.6309122,297.7395046,65.96488713,55.60641173,30.59812995,10.33053797,-33.53508381,-72.08731247,-57.63000917,-5.644928851,11.64082332,-4.030416799,-36.53830669,12.08581712,3.682983887,3.936519839,2.327834858,1.531260182,1.265438802,1.718668041,2.089583154,1.297988722,1.763378372,1.77843277,1.153646759,1.355097234,29.34558693
NFP,5.41,5.91,0.5,199.0076444,7.066959829,205.5757548,192.4027505,-10.36665157,9.431475109,-15.1652311,1.468523695,0,0,-0.372474503,0.019234645,0.600131399,0.261044698,942.1275303,277.4633095,54.74768179,62.55127117,22.65227739,11.0424165,-29.40185311,-61.55729831,-51.982451,-4.71271363,4.690857275,-5.780233745,-31.78656096,16.42808701,8.180174236,5.843794993,2.860034226,3.633990691,1.910466757,2.378316032,2.890489934,1.771748371,1.946091429,2.209058569,1.566015119,1.571411297,26.72987497
NFP,5.51,6.01,0.5,199.2464549,7.05053036,205.5757548,192.4027505,-0.797119064,11.66481395,-25.02684913,1.355543668,0,0,0.128322502,0.026609224,0.547980106,0.273637335,964.3596484,288.5912509,47.37648149,51.36150785,5.631018008,6.982392293,-21.74949613,-49.45075662,-42.73068876,-8.337604024,-6.784881538,-4.392599415,-22.2732195,18.49177041,9.015772265,6.584592505,4.31741135,4.723278016,2.164947797,2.477118791,2.866376861,2.420446111,1.846678688,2.49516547,1.56542976,2.088249722,40.02725384
NFP,5.61,6.11,0.5,198.8658298,7.161887819,205.5757548,192.4027505,-1.274981628,12.18782838,-38.628912,1.528067979,0,0,0.407079207,0.02256311,0.566681873,0.26824994,946.4227152,289.1151515,61.34033614,51.305061,-5.690230257,-2.112825899,-18.12102591,-36.41163172,-38.06780321,-16.18792562,-15.81693459,-2.648480867,-17.37318752,18.18169074,9.079762756,7.235863566,4.730962264,4.682276702,2.540723608,2.342649118,2.530137801,2.497925406,2.16802248,2.261829562,1.658243472,1.813403938,71.63115595
NFP,5.71,6.21,0.5,197.2336459,7.629464126,205.3368128,192.4027505,-3.68666952,13.96434571,-51.33288333,1.522339255,0,0,0.144632277,0.028577102,0.594422427,0.257957206,902.3780314,285.2231097,79.14661713,51.16269516,-10.19373691,-2.301986091,-14.93353924,-30.37209809,-35.03115083,-22.42321492,-24.99901248,-4.512550957,-11.97392848,20.35460589,9.1806816,8.478483403,4.996719882,4.476621874,2.542917954,2.093276015,2.095308075,2.476199051,2.220720008,1.522843565,1.755188941,1.467454828,142.0244862
NFP,5.81,6.31,0.5,194.3310522,10.58790412,204.4344598,177.3106474,-51.17808932,26.66544567,-53.62384537,2.033197702,0,0,-0.288129354,0.026980732,0.590390154,0.259693983,912.980044,286.0462645,77.5135457,55.1748969,-6.205380351,-8.448437051,-29.22576255,-40.59814576,-34.65777559,-19.40033623,-21.60812745,-3.777476468,-13.44343231,19.19252403,8.998191358,8.369959041,5.311200456,4.835262153,2.343957284,3.336762392,3.229743043,2.278388837,2.207305614,1.840719854,1.608370073,1.568109414,121.7189707
