classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,6.03,6.36,0.33,92.10240133,10.90626446,99.41015029,87.67951028,-28.99955815,10.12116604,-62.64284201,1.36378744,6.01,0.18,-0.326402289,0.011368316,0.496371012,0.152860458,841.00122,279.8268963,114.0680864,65.40387919,38.9287067,-11.87618608,-63.07102517,-29.11655327,-6.426624316,-24.46611915,-26.69101607,13.46022858,2.344705092,13.5679801,7.081108663,6.062906838,2.84895488,3.465206383,6.166695374,5.138861166,2.548383958,4.850959511,2.719522366,2.712377719,2.465848648,2.434613913,67.96272061
FP,6.54,7.04,0.5,86.63938939,3.04988269,91.13862026,85.84742332,-7.702297871,0.92265817,-14.18111744,0.646985787,0.18,0,-1.909989017,0.024049156,1.3398554,0.408207856,1105.172246,374.1344702,-11.83371418,-45.99457342,47.36685013,52.41950872,-71.05339738,-65.14329057,-9.929912127,-50.92567972,-52.54721421,25.15744639,31.11968648,5.945745144,2.536660289,1.441021029,1.530949419,1.29749576,1.91946953,0.918301642,1.866544033,1.548598091,1.264603526,1.140271758,1.080001916,1.265263273,29.0284126
FP,6.64,7.14,0.5,85.17093261,2.096795133,87.77989669,84.77069926,-5.060228351,0.314402496,-2.80263088,0.55558719,0,0,-1.040963223,0.008445069,0.895689439,0.319338835,1064.485564,361.5882264,-3.198699798,-47.3393627,42.99798539,44.59371813,-70.97272885,-58.81286433,-8.384084976,-45.39530631,-49.07074915,23.53440859,36.07379685,7.244581512,2.879250812,1.911535929,1.490153615,1.062531059,1.672033787,0.88429467,1.455513081,1.377191977,1.462278037,1.175486742,1.091746141,1.356519961,27.68654859
FP,6.74,7.24,0.5,84.44539012,2.140275972,87.21058548,83.83540852,-6.280184875,0.495130097,-9.117973021,0.620168232,0,0,-0.752949306,0.002916024,0.583794516,0.267150561,1016.588331,344.9533459,11.08239083,-44.25347618,41.05664398,39.31050658,-67.89450522,-57.09962172,-9.694380335,-41.73049651,-47.41233649,19.04411342,39.54323104,8.835857784,3.615138402,2.634812726,1.545661423,1.00072592,1.453573426,0.824923212,1.340032491,1.362877715,1.534077811,1.157681538,1.084229314,1.311899055,23.10117403
NFP,7.63,8.13,0.5,92.32133662,4.370893348,97.49730273,84.1454444,-17.64050514,7.754152833,-45.08580334,0.871218294,0.37,0,1.334941851,0.237531716,1.873496995,0.334499143,922.1607879,297.5674761,66.29352454,16.86221948,24.40945505,18.56942863,-44.26000923,-43.30872521,-15.50932146,-11.83758732,-26.68761927,-0.590897069,0.742708493,17.81726853,10.0843547,5.723302025,5.843502702,4.880937415,4.535296802,3.008579475,3.038989471,2.797940777,1.568871882,1.681595392,2.6678839,2.151640026,97.65805186
NFP,7.73,8.23,0.5,89.5022448,5.732326495,96.65126163,83.24233405,-28.32627975,6.26670226,-31.63391259,0.873422212,0,0,1.138907475,0.253705196,1.884853036,0.344532807,951.3288828,303.154939,40.9422074,-4.033034813,18.23914063,21.23364451,-42.33474632,-41.94740638,-9.275267445,-11.77593519,-31.99487877,-1.311324025,5.321047827,18.50551971,10.42103297,5.121354887,7.351368597,5.296423735,4.055866323,2.786375818,3.18796282,3.403244734,1.521646382,1.532003198,2.459427591,2.493275008,154.8899778
NFP,9.02,9.52,0.5,95.8631167,11.13518501,112.4389657,86.62560533,-63.74704232,9.158393129,-12.84019564,1.389828058,0.12,0,0.262975429,0.006755703,0.508900227,0.189420776,753.3452636,263.1151778,135.3810055,67.26755741,48.56134014,-4.810481942,-46.12074987,-23.62005836,-17.0570351,-21.0658627,-25.82153896,-5.767037738,-0.7684444,9.415973976,4.899668815,3.467017976,2.278308476,2.453322536,2.250728094,2.420121641,1.878814428,1.784051953,1.705174995,1.355967638,2.177520968,1.883660361,30.40477545
NFP,9.12,9.62,0.5,90.60399638,7.608766781,95.93007279,85.78010859,-22.42319586,3.431444878,-5.276465814,0.663916731,0,0,-0.049109178,0.007895126,0.508900227,0.19252583,785.4691754,251.2347262,117.3775657,80.03236282,51.39721015,-0.838449777,-39.33756866,-26.73670318,-13.41186344,-18.71480908,-34.68125651,-11.00686436,-1.124232166,10.33777388,6.553628611,5.178116795,3.130075975,2.395490601,2.488752178,3.194349129,1.91197786,1.608816157,1.617098656,2.017659618,1.980381851,1.846592031,39.49915951
NFP,9.22,9.72,0.5,88.59792844,3.54642432,93.46556218,85.78010859,-6.660733212,3.440090671,-12.70323586,0.596236633,0,0,-0.136737338,0.009551238,0.539739248,0.208112035,811.149149,267.472769,124.5551387,76.4558066,49.91120112,6.233563518,-36.70057844,-30.95814981,-9.441028197,-11.62793834,-37.06368391,-14.57375511,-0.129384912,9.095966985,6.488767089,4.79647216,3.408187824,2.061868193,2.174548996,3.41139951,1.632327823,1.265368891,1.590427031,1.901498537,1.823002038,1.57891367,41.64571239
NFP,9.32,9.82,0.5,87.74219224,2.583827296,91.11889478,85.78010859,5.380581165,2.061490367,1.058344374,0.526076257,0,0,1.013889308,0.04309906,1.030860488,0.256074984,869.3665213,289.8928963,97.897661,49.24321022,44.10936055,12.34561231,-40.29360575,-32.1872045,-1.609863202,-8.104658811,-40.11603833,-14.59324005,2.453051872,16.34267217,9.014779075,6.679516873,7.084170442,2.408307803,2.366557118,3.791627226,1.56940892,1.810329261,1.610150834,1.888750345,2.001965823,1.704933291,55.58004343
NFP,9.42,9.92,0.5,87.73763294,2.506522036,91.16244901,85.78010859,8.554322223,1.439116422,5.868653268,0.546523979,0,0,0.939606598,0.046033612,1.019450556,0.2638394,915.2777068,301.4151325,69.93330072,27.68675267,48.07493891,27.96555339,-41.4024568,-40.85022239,-2.629738272,-9.544493523,-40.06419914,-6.092494456,5.955158257,17.92766922,9.500816233,7.196157654,7.952379098,2.688045848,2.592280439,3.884582648,2.330674103,1.847273019,1.555151142,1.868220719,2.412983899,1.518200549,95.18138219
