classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,1.48,1.98,0.5,190.354522,8.244649301,194.3975904,188.1690484,-8.394317763,2.048610593,-15.69259652,0.494248842,1.46,0,0.07860955,0.001763005,0.508900227,0.179014786,824.0666386,232.860304,81.74244287,76.62225995,47.0247687,2.225625852,-37.48516612,-30.31177293,-32.71092864,-22.29313249,-4.461366722,-32.56843609,-29.90772283,9.236536025,5.395655791,4.63953001,2.667927348,2.29781897,2.146443385,2.244631938,1.841859311,1.694304694,1.593832556,2.285028724,1.420184288,1.832186233,46.25576834
FP,1.58,2.08,0.5,188.1511723,4.307349071,193.8846381,188.0621393,-7.31168212,2.330271473,-1.160126823,0.464858542,0,0,-0.178391991,0.000363863,0.508900227,0.181486624,814.2521232,245.3304745,104.50636,86.93892985,48.20543718,0.457761404,-32.57498501,-28.42265793,-37.80680275,-27.55189063,-12.09487239,-34.13176029,-25.21973413,9.25823942,2.549704935,2.766163168,1.904695252,2.308806602,1.912439518,2.286426745,1.519108256,1.862558301,1.143625476,2.11045073,1.359117536,1.964453167,28.78278995
FP,1.68,2.18,0.5,188.2265313,4.338976506,193.9027922,188.0621393,-1.623537783,3.437775482,-1.546803579,0.469559774,0,0,-0.205066483,0.000288023,0.508900227,0.17520174,773.6798283,238.3046702,116.3698467,88.86211057,48.8314757,1.132215289,-22.25771159,-22.58380088,-38.47567611,-27.72128494,-23.03458669,-36.49807456,-20.88596128,8.112878541,3.056381887,1.832417746,2.389240906,2.412387262,1.936185799,1.88142042,1.507460045,1.965223383,1.02219855,1.468089978,1.337184702,1.593450627,34.16310289
FP,1.78,2.28,0.5,168.1695417,40.43831483,193.9027922,89.15959126,-226.612639,763.2593677,-289.7838476,3.064119785,0,0,-0.17325915,0.000269573,0.508900227,0.166841867,738.7807962,229.2056494,125.4861563,91.20012588,46.39520648,0.314607719,-17.27067422,-20.72998449,-39.2972178,-26.32800811,-25.45623396,-35.97888991,-20.89814828,6.148735579,2.734406046,1.898691387,2.422306733,2.651701825,1.929954195,1.401966015,1.452061034,1.916392999,1.141684848,1.331603613,1.400590778,1.578267178,30.6040367
FP,1.88,2.38,0.5,90.99154867,4.904902851,96.57467709,84.35425457,-23.45030805,7.139312457,-28.96066318,0.513452519,0,0,-0.059002308,6.23E-05,0.508900227,0.159425445,705.1749667,219.1622081,135.4526851,98.70313083,48.57569234,0.345943659,-17.22676099,-23.22373102,-40.74798174,-25.74848871,-22.11625823,-29.3647821,-22.16716281,4.044331369,1.476023798,2.443386361,2.008897613,2.355323157,1.81175667,1.362874198,1.390062311,1.840755491,1.176945252,1.338961791,1.269214571,1.589100284,26.31945594
FP,1.98,2.48,0.5,105.8662971,31.28447812,167.1562999,84.35425457,25.25108835,275.8735403,-26.7247161,2.558870016,0,0,-0.077306384,0.000109836,0.508900227,0.154654608,682.6052826,209.0696952,141.3662889,99.15941204,42.2480019,-1.173818715,-17.366375,-23.13179533,-37.85554821,-25.96105686,-23.54579577,-26.45222144,-23.9592074,5.25841746,3.041032964,3.109201844,2.092205524,2.221021104,1.992332162,1.436528473,1.38648502,1.860494412,1.046132351,1.364731018,1.34031868,1.439889161,39.4722899
FP,2.08,2.58,0.5,122.886929,41.70004676,172.0977775,84.35425457,216.574173,631.2633272,186.5229463,2.826433185,0,0,-0.094524685,0.000262441,0.508900227,0.151001774,664.7150852,187.3093367,130.1245622,93.3153842,30.20069832,-4.976894187,-15.69512388,-18.93684569,-27.62066016,-20.35317551,-22.78240968,-23.17858825,-26.70555991,6.676030764,6.002903114,5.073180828,2.611939482,2.14730826,2.124875921,2.003226525,1.506022591,2.077380408,1.6020521,1.348789744,1.371953303,1.275036915,40.68009215
NFP,2.18,2.68,0.5,137.6203471,42.06968203,172.8583908,84.35425457,228.4271772,566.2982212,183.2140899,2.984843136,0,0,0.029632194,0.00073987,0.508900227,0.152816351,685.118184,200.5335298,134.2562581,84.28535269,15.54235533,-18.30083547,-27.12082628,-15.88960322,-14.81295079,-16.90685721,-18.85182858,-19.23779608,-27.94337279,9.390380336,6.966684314,5.270269554,2.915078465,2.542690497,3.230905359,2.855393384,1.559347464,2.85074785,1.573260207,1.273898637,1.18013833,1.258739901,37.56548255
NFP,2.28,2.78,0.5,154.0008469,34.80666298,175.084971,84.35425457,170.708429,652.1965689,236.9327275,2.895256006,0,0,0.03114295,0.000731923,0.508900227,0.152569247,708.2166391,210.377283,123.1739113,69.97591791,10.68053973,-18.1960755,-24.84857426,-11.25982235,-10.96488059,-13.35040952,-19.18333213,-24.24627771,-28.62830733,10.95119941,7.546428778,5.459289666,4.026128701,2.727680638,3.264622529,3.00198754,1.880455139,2.840064373,1.546805653,1.243321513,1.601874946,1.341095955,48.12718489
FP,3.41,3.61,0.2,234.2182335,13.70238703,252.0247275,237.0516523,-27.59672714,28.22356007,-21.25694327,6.212313731,0.1,0.11,-0.018987274,5.30E-05,0.215566893,0.059374786,683.4329076,157.1537993,70.49478103,64.36214235,39.3761721,-2.174836814,-33.48529417,-40.13587011,-43.99540247,-20.39118064,-8.420600765,-19.35452455,-22.97477925,10.72990666,6.35834922,3.236953111,3.319460407,2.661140598,3.075974939,3.62930723,2.527556133,2.199922674,1.805317941,1.741312123,2.414486529,2.136615626,71.1132469
FP,3.72,3.86,0.14,204.2663568,26.47579517,238.9549466,197.3238107,-498.5105038,76.3740471,-405.1223726,7.418773039,0.11,0.5,-0.039350828,2.58E-05,0.155566893,0.043585672,593.9923818,173.1361976,136.553609,73.05840885,31.74137223,8.905733553,7.256037146,-3.782051066,-38.60100483,-29.67386153,-20.54383284,-25.59274472,-30.08235176,11.83441244,9.137389357,5.035382626,5.497451009,4.610048063,3.363362209,3.316667545,2.789893695,2.431655308,2.577433144,1.991055735,1.708445715,1.820458564,49.92603343
NFP,4.36,4.53,0.17,181.5945212,11.50978,193.8760133,191.3305408,-13.37762609,0.725664574,-32.83593852,0.575636044,0.5,0.45,-0.92617603,0.003368228,0.225126644,0.082621195,641.6761583,200.1738093,171.7917504,103.9621304,18.76141184,-31.36665734,-47.34553886,-37.70729679,-36.12353172,-34.5928633,-37.37551228,-41.47000083,-45.45258489,20.53505091,12.93955227,7.607922355,4.312905234,2.375338478,2.99235616,3.78503418,1.878283139,3.131901017,1.850767327,1.497676047,1.566846197,2.156387228,27.98092941
NFP,5.08,5.58,0.5,177.0775089,11.43169507,184.5461713,173.5940969,-2.183355573,13.41525171,-57.74603732,2.195845189,0,0,0.127779821,0.00121015,0.508900227,0.149248809,614.1650672,129.6069695,93.95197323,106.5376716,65.88359278,16.65614167,-11.70061019,-20.12214883,-27.95905049,-21.532693,-24.06077275,-29.54965082,-24.72846758,13.31365221,5.752605969,7.158173505,3.775790712,2.711866775,1.962126633,2.812823726,2.825107171,1.53444388,1.554273478,1.512523518,1.525114223,1.250762647,129.7215246
NFP,5.18,5.68,0.5,177.8863744,11.27535674,187.1701135,174.0191931,-13.86142649,13.54223926,-34.19814011,2.178059568,0,0,0.074702489,0.001533365,0.508900227,0.151905535,644.5892933,139.1687867,90.7321761,114.6590196,72.91963538,13.14249869,-23.01193207,-27.40263387,-28.51616589,-22.28184388,-24.6911593,-29.23838377,-23.10967831,12.56373012,5.943077032,6.980908215,3.891880747,2.893594253,1.692027736,2.685801964,2.555926111,1.533468895,1.615951909,1.598560247,1.531222771,1.165194756,72.39853742
NFP,6.71,7.21,0.5,138.1596977,53.52587843,206.6781532,91.55678077,345.443664,499.6008173,-23.9951441,4.526400506,0.15,0,-0.05120105,0.000314079,0.508900227,0.153794241,630.7076529,201.8326424,162.9080357,98.82752396,32.25822786,-19.44841912,-28.93319433,-16.00886277,-30.97497131,-23.67428367,-19.35708971,-26.36089714,-33.38789788,4.463392438,2.48384256,1.907420846,2.271920538,2.976145588,2.706531878,1.731185177,1.637207569,2.306308922,1.643089224,1.374815954,1.259592646,1.387237357,24.86923955
NFP,8.59,9.09,0.5,128.8078166,44.34083432,172.4116249,82.67831982,-295.1926188,489.4928368,-232.0948168,2.65292361,0.72,0,-0.079219822,0.001066286,0.508900227,0.161842066,736.2713805,204.26004,105.9765594,95.30029187,57.41195827,0.579483259,-41.71923751,-27.56180295,-31.77984539,-16.58879072,-14.71041443,-35.80633717,-30.42870449,12.77069233,4.596676803,4.802299195,2.604260977,2.066333977,1.951311464,2.995879268,1.882833904,1.335317714,2.336491846,1.558803033,1.407303264,1.004799352,58.68798759
NFP,8.69,9.19,0.5,95.04160472,35.5742832,85.7960388,82.67831982,-0.095793568,0.731233487,-14.84368522,0.41746879,0,0,-0.160756995,0.000950821,0.508900227,0.159411767,692.0696293,183.0339421,103.0595365,96.94099224,64.4186649,1.677802393,-42.49469329,-28.17815567,-34.28164271,-20.66977369,-17.90944256,-34.44308021,-31.26303245,13.24249327,5.663117731,5.542297328,2.906273516,2.124001088,1.994782302,3.068317286,2.009003269,1.353369869,2.134470822,1.577301487,1.315270724,1.083886616,59.11298012
NFP,8.79,9.29,0.5,113.2304147,47.51688056,179.9203134,82.67831982,209.2820208,483.0531548,-8.668891928,3.31113075,0,0,-0.215583765,0.000821403,0.508900227,0.152400698,666.5884096,151.6194499,78.71528006,96.24498149,67.74955779,1.974497934,-37.73179258,-28.84677998,-31.12101618,-16.49712898,-21.73471251,-36.11416291,-28.11815735,14.8044024,7.205825132,4.960353003,3.249384789,1.968352881,2.075326874,3.435051015,2.257605682,1.506472887,2.23435745,1.938193811,1.44702792,1.410754575,92.69838471
NFP,8.89,9.39,0.5,137.6955913,52.083283,191.9417884,82.67831982,303.3050526,504.2308899,-24.93453712,5.837996362,0,0,-0.126211342,0.001118938,0.508900227,0.146584153,618.2980709,132.5647338,78.80315787,87.33039944,63.70104476,9.613751199,-24.22728587,-24.44811669,-30.19444139,-12.95653844,-21.03103768,-35.05402338,-26.37071732,15.41295142,7.440265698,5.242707399,3.095716821,2.10333417,1.941020602,3.241048343,2.387208735,1.641980929,2.006008938,1.973714047,1.435193406,1.541294909,92.64562227
NFP,8.99,9.49,0.5,155.0490119,43.78840146,191.917948,84.01148948,212.9118283,745.9628051,-57.13938247,5.111530644,0,0,0.078081657,0.000598032,0.508900227,0.14414136,585.5559015,123.8362969,97.21502913,98.19731025,65.80664967,14.56901135,-16.47809601,-23.60256199,-30.12701585,-17.89929414,-24.91131503,-31.95470117,-25.21836598,10.98116386,6.30522546,5.4785696,3.330439771,2.172020426,1.525779818,2.324494877,2.28863793,1.686108406,1.794329705,1.830640527,1.307364843,1.467607518,103.4382703
NFP,9.09,9.59,0.5,178.9019649,11.6026066,191.917948,171.677996,-2.922224247,37.02397513,-26.51557134,2.744498736,0,0,0.083295772,0.00055352,0.508900227,0.146197717,612.483387,129.3702098,97.02363873,108.4829097,72.43339689,19.111433,-20.4338065,-31.91707928,-30.94507554,-19.03340121,-26.77828026,-34.23546162,-23.7548064,11.16386196,6.197720871,5.760391219,3.592147424,2.405542078,1.816183824,2.378000687,2.243059235,1.839927601,1.73801885,1.771154551,1.470594168,1.462747897,64.18922022
NFP,11.44,11.79,0.35,107.6198678,38.92536081,102.0483023,93.15189667,-5.595276598,7.642024197,-20.73602844,0.827589972,0.4,0.1,-0.148419239,0.000184196,0.36223356,0.106972516,645.5681582,189.5660527,113.2992407,58.96020848,37.95722445,3.155182798,-33.94563545,-38.93098528,-45.66489584,-28.03795388,-18.3729318,-23.34416328,-17.15387204,6.169695732,6.203531306,7.865429163,5.291372712,2.039111428,1.818528071,1.553967674,2.719843833,3.718675364,3.205559353,1.908829327,2.304236035,1.44264241,30.65114197
NFP,12.15,12.29,0.14,90.19582227,7.311740579,98.5837244,94.00832905,36.62579263,2.253018284,24.10352038,1.359796705,0.17,0.59,-0.057222123,2.26E-06,0.155566893,0.042124498,571.994057,148.0369117,115.0786505,83.47205707,67.25484203,23.35884759,-19.31472811,-31.84646325,-36.46141756,-3.906368849,-6.672528961,-33.20266741,-40.00426,10.62614893,7.288518178,3.820306049,3.509872406,2.822113907,2.706767989,4.444341032,3.769809987,2.371860611,1.699830959,1.400073423,1.907871441,2.031011086,35.38196326
NFP,12.88,13.38,0.5,147.6965041,39.12370116,177.6597294,85.5624158,73.73397295,1382.906503,219.8896998,6.439618755,0.59,0,-0.101436336,0.001550665,0.508900227,0.153936496,715.3646958,181.0553021,85.48579976,81.43648542,38.89834379,7.496439044,-10.44607358,-18.90026838,-29.99823995,-19.2716007,-14.93901301,-21.53050029,-15.02225861,9.784093768,8.80333318,6.307212531,4.593699902,2.589402819,1.935704095,2.728467629,2.743425217,2.247381339,1.965121539,1.992337733,1.599807491,1.718560595,57.29279575
NFP,12.98,13.48,0.5,143.232253,41.51727754,177.6597294,84.87504469,-253.5872818,336.4584349,-46.90936198,3.943167812,0,0,0.070627169,0.001107701,0.508900227,0.149390361,726.0439876,183.7461161,78.32884793,70.96044474,27.74425534,-0.526289889,-13.98329772,-17.63069278,-30.44885568,-21.51158841,-14.98827217,-19.76207521,-9.601677035,10.01066103,9.00739021,5.535882108,4.502124198,2.70511231,2.12645011,2.975966606,2.691956856,2.281983653,2.092112747,1.949914683,1.642901882,1.710166647,86.77494888
NFP,13.08,13.58,0.5,122.8567092,42.96790684,169.2641782,84.69891073,-246.3734667,278.4466614,-28.18049562,3.270908441,0,0,0.002524466,0.001216467,0.508900227,0.146576289,680.4095302,169.585597,89.64714582,74.49456925,22.41487404,-2.931682081,-13.19183335,-21.38550549,-37.49474446,-23.62783045,-11.31700964,-16.78398924,-10.79385907,12.91730253,9.438160312,5.089330192,4.322014915,2.289652679,2.002344213,3.030152494,2.268338639,1.836531752,2.078549068,1.549018524,1.552268078,1.726428771,98.1489965
FP,14.05,14.55,0.5,91.7815174,2.844362198,96.02522042,90.84309561,-11.17172802,1.360639921,-1.347484961,0.352964464,0.18,0,-0.110191338,0.000557648,0.508900227,0.160650079,690.4758185,212.815325,143.2229357,87.9291082,38.85453551,17.19498193,-35.36090736,-57.86143145,-62.56486429,-42.17075473,-3.329183393,-21.26505151,-36.13460308,3.452721233,2.498588356,2.775078479,1.485157875,1.609364295,1.536870442,1.373117642,1.245213908,1.22041043,1.501748377,1.015704523,1.209814579,0.891623365,19.03369084
FP,14.15,14.65,0.5,92.07528399,4.332216284,96.03775228,90.84309561,-12.03752828,1.638155919,-4.701081237,0.346892358,0,0,-0.209372521,0.000197948,0.508900227,0.156418475,679.2482358,201.0726326,133.1846409,82.60856663,38.86111802,16.76340237,-35.53963405,-55.39642038,-58.6687761,-36.86813036,-2.936555322,-22.34251138,-34.68302064,5.602150448,3.902512817,2.861467952,1.574136702,1.637838405,1.599866669,1.408239571,1.688808839,1.400774203,1.554958951,1.151427031,1.170768766,1.021595128,16.61775879
FP,14.25,14.75,0.5,117.6958375,56.31552136,105.4673689,90.84309561,86.95435166,318.7393296,-18.41502876,3.986080561,0,0,-0.168069852,0.000210627,0.508900227,0.148055094,660.2125071,182.8966998,117.7324313,76.88019474,40.6875464,14.69366125,-35.99479982,-52.78239691,-54.78613466,-30.39560094,-3.086401743,-24.3922247,-31.59810521,6.639610625,4.274208293,3.058172588,1.894938975,1.551214047,1.85796399,1.50644066,1.956799323,1.380825116,1.327684732,1.243386136,1.166082238,1.174877626,38.45697546
FP,14.35,14.85,0.5,140.4327852,64.59222589,218.3550356,90.84309561,256.7473143,1164.764621,-426.0219267,7.984087985,0,0,-0.069579472,5.94E-05,0.508900227,0.141244316,641.7526124,168.0629061,107.9237834,71.71569726,42.38633349,14.61621503,-32.29744318,-48.31875715,-52.77935137,-27.42139233,-6.230886878,-23.85984054,-26.50051833,6.737617346,3.727654692,2.653474746,1.997702602,1.600710052,1.845809518,1.859103397,2.030737234,1.249649485,1.223653729,1.187778008,1.238686314,1.168838637,33.2463876
FP,14.45,14.95,0.5,143.6585444,62.15719202,218.3550356,91.5950226,91.73605575,2299.500993,-412.824654,8.202653898,0,0,-0.038477355,5.78E-05,0.508900227,0.138600408,616.3288494,159.5587786,106.9171617,68.5172742,42.53645809,8.428032847,-31.59035534,-43.16970751,-48.91530721,-22.48170209,-7.300510549,-23.54603836,-24.22842793,6.960448282,3.661942835,2.630081437,1.762273426,1.657314795,1.532320996,1.840824083,2.002327473,1.341487757,1.213618158,1.213797843,1.231442092,1.193399157,38.78145701
NFP,15.58,16.08,0.5,188.3545878,4.098191357,193.0970705,189.4636457,-3.190979324,0.574983858,-3.793555299,0.3506272,0,0,-0.053154383,2.48E-05,0.508900227,0.1388841,599.8133466,173.4587479,128.2959211,87.21840619,48.34531926,-7.050542449,-32.95362959,-22.43071637,-32.79153159,-20.95248,-11.39539616,-10.89477744,-11.98032505,5.272485152,3.459064777,1.64618616,1.385500878,2.128030965,2.094558421,1.978993398,2.075924134,1.818965114,1.369643066,0.939410593,1.133578431,1.247970766,27.83517153
NFP,15.68,16.18,0.5,188.4283195,4.33341379,193.1289229,189.3569323,-5.670485039,0.855481705,-4.711637809,0.598585044,0,0,-0.013938264,2.39E-05,0.508900227,0.137041197,574.4989817,152.600985,120.6142442,90.8194991,57.72666533,3.144411012,-22.35619549,-13.60454977,-31.06586035,-22.55091479,-12.5832915,-14.3264296,-14.20809015,4.288308214,3.165039258,2.315746846,1.465791692,1.544159431,1.864698488,1.95062006,2.362763318,1.929123149,1.305916044,1.057582599,1.290083465,1.146164415,28.99227197
NFP,15.78,16.28,0.5,188.4573812,4.584682544,193.9749519,187.8577637,-7.216125058,1.875880954,-27.66518961,0.905763714,0,0,0.036185977,7.91E-05,0.508900227,0.138695388,579.787022,156.5170635,124.2150485,93.16113469,58.15519615,2.750021574,-24.55775776,-14.8014741,-31.01436994,-22.98316377,-14.63051739,-15.59711833,-14.66868237,5.781478855,3.91200907,2.620072489,1.817383028,1.907871799,2.001282221,2.286198492,2.449024262,1.909047309,1.327503316,1.357384543,1.298196849,1.07815828,27.26618401
NFP,15.88,16.38,0.5,187.0805895,5.203604014,193.0970705,184.4871089,-12.29883765,3.70644567,-8.223673426,1.138160365,0,0,0.046944101,7.20E-05,0.508900227,0.139240208,583.6256219,160.1449871,126.9777177,90.69988833,51.21817694,0.110384472,-21.35577809,-9.155631864,-27.61441577,-23.52371973,-17.91853703,-19.5869538,-16.29029793,6.213280262,4.200407745,2.90715396,2.180517624,2.629375856,2.301209541,2.190209877,2.13444425,1.779572706,1.293242452,1.383685846,1.271041739,1.127637667,37.55155557
NFP,15.98,16.48,0.5,187.1854219,5.26967595,193.9339265,184.4871089,-1.858689087,7.481029909,-13.07334496,1.334943804,0,0,0.045696341,7.86E-05,0.508900227,0.140589737,588.4798903,167.2526219,134.7644862,92.86227058,46.48471945,-3.100382868,-19.66363835,-6.391165689,-25.99453558,-22.76515639,-20.40651834,-22.5428292,-17.16072395,6.239722935,4.33495762,3.325010105,2.355285324,2.675336147,2.416024801,2.127776265,1.928688083,1.588673857,1.204279145,1.345685857,1.115335002,1.06831164,61.37445819
