classification,start_time,end_time,duration,f0_mean,f0_std,f0_max,f0_min,f0_reg_coef,f0_reg_coef_mse,f0_slope,mean_distances_f0,silence_before_duration,silence_after_duration,energy_reg,energy_reg_mse,energy_max,energy_mean,mean_coeff_0,mean_coeff_1,mean_coeff_2,mean_coeff_3,mean_coeff_4,mean_coeff_5,mean_coeff_6,mean_coeff_7,mean_coeff_8,mean_coeff_9,mean_coeff_10,mean_coeff_11,mean_coeff_12,std_coeff_0,std_coeff_1,std_coeff_2,std_coeff_3,std_coeff_4,std_coeff_5,std_coeff_6,std_coeff_7,std_coeff_8,std_coeff_9,std_coeff_10,std_coeff_11,std_coeff_12,stability_distance
NFP,1.87,2.1,0.23,185.8018859,10.67052299,198.5250204,188.469834,-32.5792949,11.81911373,-17.33124064,1.425623104,1.85,0.75,-0.354106112,0.000161473,0.244455782,0.077621308,755.4724383,252.5426327,99.02260845,-9.124849999,-26.45333933,-32.83673028,-32.25159281,-7.568640191,-0.646321905,-4.064383497,-13.4393222,3.278583348,-6.126694299,18.11545042,12.27713618,6.222057914,4.042348898,4.243242967,2.966144673,2.637795963,2.196241379,2.703162037,1.80881266,2.613527233,1.339025166,2.109239924,46.84195815
FP,6.31,6.81,0.5,200.1595016,19.85713726,230.6652578,185.0878543,-104.4021687,45.10484833,-118.844538,2.108434448,3.45,0.11,-1.29877208,0.022351836,0.848217418,0.220157739,840.4198348,224.2923514,44.13261277,41.81480398,15.86540009,-20.08390918,-77.54346541,-54.68989017,-16.79679831,4.813885496,16.62615377,8.712773332,1.319172217,14.55290205,6.816996567,6.485334381,4.558578113,4.398937651,3.167209679,3.244805347,2.388282688,1.958937087,1.733824807,1.758025531,1.436916019,1.332343642,52.224675
NFP,7.14,7.55,0.41,197.4376658,6.163016425,205.5981344,196.2168102,-6.030797706,7.092986797,-7.958362455,1.762285262,0.13,0.12,-0.046496003,0.000117452,0.420011338,0.120222649,700.8080549,183.5362586,102.0904471,71.70581501,3.042282185,-14.43819697,-2.016500521,7.771316183,-9.074030189,-5.946877224,-5.931180051,-7.256825037,-26.03494188,9.959045168,8.471709908,7.077600778,5.515680483,3.377669786,3.611878775,2.54998647,3.105748822,1.801152839,1.923774422,1.84176246,1.773672781,1.639754636,74.59096618
FP,8.53,8.87,0.34,186.9136897,7.309878486,197.4928466,186.4959769,-31.97697009,2.379301073,-47.85873476,1.012178535,0.81,0.21,-0.052753163,3.30E-05,0.351122449,0.096429826,567.7748785,156.4245478,147.5919043,117.2298548,54.86311906,-11.86428441,-30.22890424,-23.88695969,-31.65412933,-10.65301672,-3.705189834,-6.89669725,-11.98659777,4.007082613,1.651130222,1.367618389,1.982917052,1.603136486,1.507815856,1.199072965,1.179815415,1.454073237,1.388406448,1.073548843,1.194684079,1.012119221,27.1583312
FP,9.44,9.89,0.45,193.5135661,16.1028665,198.8877149,188.2863113,-19.16008102,5.621362751,0.00095449,0.866267496,0.28,0.27,-0.020678008,3.39E-06,0.460011338,0.12208036,545.2459231,162.3896983,143.7163932,62.60831134,15.45593617,-4.403310979,-14.50580431,-7.507412844,-17.46584707,-14.43046572,-17.81061443,-7.124150384,-4.88376466,4.081370537,3.074478246,1.690490147,1.238994591,1.550439952,1.522715783,1.120266906,1.365465288,1.480742224,0.894545877,1.304280719,1.286834622,1.373178301,22.64091176
FP,10.16,10.27,0.11,91.44480724,9.966776051,102.6436626,97.62660967,-62.35762622,9.670752902,-141.4964282,2.971976249,0.27,0.22,0.007256513,1.05E-06,0.126678005,0.03331067,492.1902845,103.2968886,120.6144298,86.25900547,57.12352285,11.70508968,-9.984631544,-1.822123967,-7.142490793,-11.91178866,-21.74429791,-17.85549674,-26.79759493,7.405339961,5.283085296,3.441945635,3.481465704,3.450983601,3.650046462,3.996019691,2.603174482,2.013189785,2.29656079,2.473086867,2.254951095,2.236702003,49.95985777
NFP,10.49,10.6,0.11,195.2078571,25.1116538,227.6475848,195.5822223,-559.3173399,17.65095654,-498.7484167,4.577971543,0.22,0.14,-0.001802348,4.76E-07,0.126678005,0.033072642,507.3194314,80.78804043,94.74007359,88.3849603,51.17853267,16.43377919,-8.063844542,-13.83878324,-17.60944207,-0.363357366,-14.75804175,-19.67997714,-19.1964968,14.62008858,8.173419177,8.720383133,6.073095962,4.783871972,2.512522425,5.16261028,3.11056316,3.266616038,4.225938072,3.606098142,3.056650741,2.575818629,40.95953307
NFP,10.74,10.98,0.24,188.4858344,10.0216307,199.6303594,193.4492661,-22.56912809,10.6240042,-73.402662,2.655719115,0.14,0.11,-0.025371444,7.09E-06,0.253344671,0.067455385,608.6840543,159.2661118,92.63533567,19.46609579,3.118973751,2.007275304,-1.076828422,7.019651539,-1.042041368,0.739759149,-11.22411601,-6.945294277,-5.065747721,15.89751254,7.48190024,6.644623093,5.662789444,4.869379019,2.80922997,1.800873038,2.42542716,2.31809704,1.861533392,1.917771511,2.152038747,2.644200788,52.48962499
NFP,11.09,11.4,0.31,188.5836952,9.312764046,199.0746916,192.5589254,-3.032488091,6.29019419,-22.43890757,1.752349887,0.11,0.64,-0.030677544,1.01E-05,0.32223356,0.084990535,521.7275325,111.9284354,100.7839024,63.48819765,41.91495765,8.578550877,-26.63617396,-31.76621007,-27.82726173,-12.65615001,-17.37474763,-12.63014019,-10.72229126,10.80542429,6.375918755,5.07750717,4.153081923,4.004215064,2.371647454,3.395546368,2.530705512,1.999325306,1.858951316,1.95030294,1.619262772,1.565504499,46.22948645
NFP,12.04,12.54,0.5,203.579133,16.86765765,219.6235028,179.8103259,71.86450527,71.34372936,-45.11578537,2.432344812,0.64,0,0.021486134,4.90E-05,0.508900227,0.137649984,605.1138895,119.2163415,80.31778526,101.9623543,65.40033205,-7.893354861,-41.84232755,-19.8032505,-16.30615688,-9.76462511,-12.54853844,-17.52912524,-20.5435089,9.758795718,5.34849053,5.034626285,2.398127142,3.515150974,1.819334353,2.96111935,1.979847011,1.386738004,1.400935909,1.378296318,1.404767649,1.199556232,38.72534245
